이름,날짜,상대,결과,점수,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
강백호,04-16,키움,W,8:4,3,RF,1,4,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.415,0.500,0.512,1.012,12,0.84,0.68,0.085
강백호,04-18,키움,W,10:2,3,1B,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.388,0.466,0.469,0.935,14,0.66,-0.04,0.047
강백호,04-21,@NC,L,3:4,3,1B,1,5,1,3,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0.397,0.471,0.517,0.988,20,1.64,2.68,0.273
강백호,04-23,롯데,L,5:10,3,1B,1,5,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.403,0.462,0.507,0.969,19,0.28,1.40,0.003
강백호,04-25,롯데,W,6:5,3,1B,1,4,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,1,0.400,0.448,0.547,0.995,24,2.05,-0.00,0.051
강백호,04-28,@SSG,D,:,3,1B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.405,0.454,0.548,1.001,16,0.79,0.31,0.061
강백호,04-30,KIA,W,15:3,3,1B,1,2,1,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0.407,0.462,0.538,1.001,17,0.91,2.33,0.118
강백호,05-02,KIA,W,9:2,3,1B,1,4,1,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0.418,0.474,0.551,1.025,15,0.79,1.16,-0.015
강백호,05-06,@키움,L,4:6,3,1B,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.404,0.463,0.538,1.001,21,1.19,-0.78,-0.065
강백호,05-09,NC,L,11:16,3,1B,1,3,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.400,0.465,0.555,1.020,14,0.80,1.22,0.094
강백호,05-11,삼성,W,9:6,3,1B,1,5,1,3,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0.403,0.468,0.555,1.022,21,1.22,1.27,0.072
강백호,05-13,삼성,L,0:4,3,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.394,0.459,0.559,1.019,17,1.88,-0.49,-0.085
강백호,05-15,@롯데,W,5:4,3,1B,1,5,1,3,0,0,1,6,2,0,0,0,0,0,2,0,0,0,0.401,0.465,0.584,1.049,22,0.93,1.84,0.330
강백호,05-19,두산,W,6:5,3,RF,1,4,0,2,0,0,0,2,4,0,1,0,0,0,2,0,0,0,0.417,0.479,0.590,1.069,27,1.66,1.39,0.191
강백호,05-22,@한화,L,0:5,3,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.407,0.474,0.573,1.048,16,0.61,-0.23,-0.053
강백호,05-26,SSG,L,5:9,3,PH,0,3,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0.392,0.462,0.557,1.019,13,1.72,-0.03,0.108
강백호,05-28,@KIA,L,6:7,3,1B,1,3,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.409,0.485,0.591,1.076,22,1.83,0.99,0.139
강백호,05-30,@KIA,W,4:3,3,1B,1,3,1,2,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0.412,0.493,0.588,1.081,14,0.99,0.78,0.112
강백호,06-02,@LG,L,5:6,3,1B,1,4,1,2,1,0,1,6,2,0,0,0,0,0,1,0,0,0,0.419,0.495,0.609,1.104,15,1.06,1.45,0.141
강백호,06-05,롯데,W,8:1,3,1B,1,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.419,0.495,0.602,1.098,20,0.77,-0.27,-0.037
강백호,06-08,@SSG,D,:,3,1B,1,4,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.407,0.487,0.582,1.069,13,0.81,0.14,0.029
강백호,06-11,한화,W,6:5,3,1B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.397,0.475,0.569,1.044,24,1.24,-1.18,-0.121
강백호,06-13,한화,W,6:3,3,1B,1,4,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.403,0.482,0.573,1.055,16,0.52,0.74,0.042
강백호,06-17,@NC,L,1:9,3,1B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.408,0.486,0.578,1.064,20,1.01,-0.09,-0.007
강백호,06-19,두산,L,3:9,3,1B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.400,0.477,0.564,1.042,14,0.38,-0.16,0.002
강백호,06-20,두산,W,4:1,3,1B,1,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.398,0.478,0.558,1.036,17,1.62,0.52,0.105
강백호,06-23,KIA,L,1:2,3,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.397,0.479,0.553,1.031,18,1.28,-0.09,0.029
강백호,06-25,@한화,W,2:0,3,1B,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.396,0.486,0.550,1.036,14,1.33,-0.15,0.000
강백호,06-27,@한화,W,11:1,3,1B,1,1,2,1,1,0,0,2,1,0,0,3,0,0,0,0,0,0,0.402,0.497,0.582,1.079,22,0.36,1.76,0.051
강백호,07-01,@LG,W,6:1,3,1B,1,3,1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0.400,0.498,0.576,1.074,15,0.51,0.95,0.071
강백호,07-04,키움,W,12:3,3,1B,1,4,0,1,1,0,0,2,2,0,0,1,0,0,1,0,0,0,0.395,0.494,0.570,1.063,28,1.02,1.39,-0.026
강백호,07-08,@삼성,W,3:2,3,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.395,0.495,0.570,1.066,21,0.76,0.02,0.000
강백호,07-11,@KIA,L,0:2,3,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.492,0.579,1.072,15,1.36,-1.23,-0.137
강백호,08-11,@키움,L,1:4,3,1B,1,3,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.399,0.497,0.579,1.076,19,0.81,1.01,0.090
강백호,08-13,삼성,W,7:6,3,DH,1,3,0,1,1,0,0,2,0,0,0,2,0,1,1,0,0,0,0.399,0.503,0.583,1.086,22,1.32,1.06,0.095
강백호,08-15,삼성,W,6:4,3,DH,1,4,1,2,2,0,0,4,2,0,0,1,0,0,2,0,0,0,0.399,0.501,0.584,1.086,28,1.17,1.29,0.326
강백호,08-18,LG,W,8:1,3,1B,1,5,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.397,0.499,0.593,1.092,21,0.40,0.44,0.142
강백호,08-20,@롯데,W,5:4,3,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.388,0.491,0.580,1.070,19,0.70,-0.56,-0.037
강백호,08-23,@롯데,L,2:6,3,1B,1,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.385,0.488,0.576,1.065,10,0.34,0.79,0.028
강백호,08-26,SSG,W,10:5,3,DH,1,5,3,2,0,0,2,8,4,0,0,0,0,0,1,0,0,0,0.387,0.489,0.591,1.080,19,1.08,2.20,0.118
강백호,08-28,삼성,L,5:6,3,1B,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.385,0.484,0.588,1.072,14,2.24,-1.08,-0.067
강백호,08-31,@한화,L,2:5,3,1B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.380,0.478,0.582,1.060,6,1.48,-0.79,-0.074
강백호,09-04,@LG,W,11:1,3,1B,1,4,1,2,1,0,0,3,3,0,0,0,0,0,1,0,0,1,0.383,0.476,0.588,1.064,22,0.29,1.57,-0.020
강백호,09-08,KIA,D,5:5,3,1B,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.382,0.472,0.584,1.056,23,1.80,-1.28,-0.181
강백호,04-06,LG,L,2:3,4,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.286,0.375,0.286,0.661,14,2.07,-1.00,-0.183
강백호,04-08,LG,L,3:7,4,1B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0.467,0.529,0.467,0.996,17,0.89,-0.76,-0.102
강백호,04-10,@삼성,L,6:7,4,RF,1,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.478,0.538,0.565,1.104,22,0.94,1.00,0.103
강백호,04-13,@두산,W,8:7,3,1B,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.406,0.457,0.469,0.926,18,1.31,-2.23,-0.100
강백호,04-15,@두산,W,8:3,3,1B,1,2,0,2,1,0,0,3,0,0,0,3,0,2,0,0,0,0,0.405,0.500,0.486,0.986,18,1.11,1.51,0.134
강백호,04-17,키움,W,8:5,3,1B,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.400,0.491,0.489,0.979,19,1.36,-0.15,-0.008
강백호,04-20,@NC,W,5:2,3,1B,1,4,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.377,0.460,0.453,0.913,18,1.23,0.32,0.098
강백호,04-22,@NC,W,11:5,3,1B,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.387,0.452,0.500,0.952,15,0.43,-1.23,-0.046
강백호,04-24,롯데,L,2:4,3,1B,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.408,0.463,0.549,1.013,21,1.27,1.13,0.079
강백호,04-27,@SSG,D,:,3,1B,1,5,0,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.400,0.452,0.550,1.002,23,0.27,0.83,0.041
강백호,04-29,@SSG,D,:,3,1B,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.393,0.441,0.528,0.969,18,0.87,-1.59,-0.075
강백호,05-01,KIA,W,3:0,3,1B,1,3,0,2,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0.415,0.473,0.543,1.015,18,1.07,2.13,0.230
강백호,05-05,@키움,L,0:14,3,1B,1,2,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.420,0.474,0.560,1.034,8,0.23,0.05,0.020
강백호,05-08,NC,L,4:5,3,1B,1,3,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.402,0.468,0.533,1.001,22,1.54,0.48,0.013
강백호,05-09,NC,W,9:5,3,1B,1,4,2,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0.395,0.463,0.553,1.015,22,0.68,1.57,0.111
강백호,05-12,삼성,L,5:7,3,1B,1,5,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.403,0.465,0.573,1.038,22,1.22,0.50,-0.030
강백호,05-14,@롯데,W,9:1,3,1B,1,5,1,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.394,0.461,0.561,1.022,27,0.52,1.74,0.114
강백호,05-18,두산,W,1:0,3,1B,1,3,0,3,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0.414,0.479,0.593,1.071,20,1.23,1.22,0.112
강백호,05-21,@한화,L,0:4,3,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.415,0.480,0.585,1.065,22,0.66,0.44,0.060
강백호,05-23,@한화,W,8:1,3,1B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.394,0.461,0.555,1.016,29,0.44,-2.77,-0.071
강백호,05-27,SSG,W,6:5,3,1B,1,3,2,3,1,0,1,7,2,0,0,2,0,0,0,0,0,0,0.404,0.476,0.590,1.066,24,1.42,3.20,0.357
강백호,05-29,@KIA,W,7:5,3,1B,1,3,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.407,0.487,0.587,1.074,27,1.30,0.36,-0.039
강백호,06-01,@LG,W,8:1,3,1B,1,5,2,3,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0.417,0.495,0.589,1.084,22,0.74,1.09,0.135
강백호,06-04,롯데,L,0:15,3,1B,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.420,0.498,0.608,1.105,10,0.33,0.42,0.038
강백호,06-06,롯데,L,7:8,3,1B,1,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.411,0.489,0.589,1.078,24,0.29,-1.08,-0.017
강백호,06-09,@SSG,D,:,3,1B,1,5,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.407,0.485,0.583,1.068,24,0.60,0.13,-0.026
강백호,06-12,한화,W,7:2,3,1B,1,3,2,3,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0.406,0.486,0.575,1.061,22,0.78,2.97,0.236
강백호,06-16,@NC,W,7:3,3,1B,1,4,1,3,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0.409,0.488,0.581,1.070,22,1.13,1.70,0.144
강백호,06-18,두산,L,3:11,3,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.401,0.479,0.568,1.046,21,0.58,-1.25,-0.060
강백호,06-19,두산,W,4:3,3,DH,1,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0.396,0.478,0.559,1.037,15,0.98,-0.02,-0.010
강백호,06-22,KIA,W,6:3,3,1B,1,3,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.397,0.478,0.556,1.034,17,0.69,0.93,0.051
강백호,06-24,KIA,W,6:3,3,1B,1,1,3,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0.395,0.484,0.550,1.035,19,1.80,1.23,0.175
강백호,06-26,@한화,W,11:2,3,1B,1,3,2,2,0,0,2,8,5,0,0,1,0,0,1,0,0,0,0.399,0.490,0.576,1.066,24,0.68,4.12,0.295
강백호,06-30,@LG,W,4:3,3,1B,1,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.401,0.497,0.579,1.076,23,1.10,0.88,0.091
강백호,07-02,키움,W,4:1,3,1B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.398,0.495,0.571,1.066,15,0.86,0.64,0.111
강백호,07-05,키움,L,5:15,3,1B,1,2,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.396,0.495,0.573,1.068,14,0.32,0.65,0.028
강백호,07-09,@KIA,L,4:10,3,1B,1,4,1,3,1,0,1,7,2,0,0,0,0,0,1,0,0,0,0.401,0.498,0.588,1.086,23,0.52,2.92,0.070
강백호,08-10,@키움,L,1:3,3,1B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.396,0.492,0.578,1.071,16,1.37,0.32,-0.005
강백호,08-12,@키움,L,4:6,3,1B,1,2,1,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0.400,0.501,0.582,1.084,26,1.24,1.30,0.144
강백호,08-14,삼성,W,8:4,3,1B,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.397,0.500,0.578,1.078,16,0.29,0.21,-0.002
강백호,08-17,LG,D,5:5,3,DH,1,4,0,2,2,0,0,4,2,0,0,1,0,0,0,0,0,0,0.400,0.503,0.590,1.093,22,2.06,1.74,0.093
강백호,08-19,LG,L,0:1,3,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0.493,0.586,1.079,16,1.21,-0.78,-0.093
강백호,08-22,@롯데,W,3:1,3,1B,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.383,0.487,0.572,1.059,18,0.77,-1.14,-0.074
강백호,08-25,SSG,W,7:1,3,1B,1,4,1,2,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0.387,0.490,0.575,1.065,25,0.66,0.50,0.007
강백호,08-27,SSG,W,6:4,3,1B,1,4,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.388,0.489,0.593,1.082,16,1.70,1.69,0.184
강백호,08-29,삼성,W,8:3,3,1B,1,5,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.382,0.480,0.585,1.065,24,1.31,-1.20,-0.144
강백호,09-03,@키움,W,11:1,9,PH,0,1,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,2,0.382,0.477,0.586,1.063,11,1.22,0.99,0.041
강백호,09-05,@LG,W,11:0,3,1B,1,5,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.386,0.477,0.591,1.068,16,0.37,1.21,-0.007
김수환,04-03,삼성,W,6:1,6,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,8,0.68,-1.21,-0.075
김수환,04-06,KIA,L,4:5,8,3B,1,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.333,0.333,0.667,1.000,15,1.39,-0.04,0.023
김수환,04-28,두산,W,5:4,7,1B,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.267,0.267,0.533,0.800,3,7.15,0.37,0.273
김수환,04-30,@NC,W,4:3,7,1B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.182,0.182,0.364,0.545,11,0.71,-0.90,-0.057
김수환,05-05,KT,W,14:0,7,1B,1,5,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.200,0.194,0.367,0.560,21,0.11,0.13,-0.013
김수환,05-08,@SSG,D,:,8,1B,1,3,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.222,0.256,0.444,0.701,18,0.35,0.49,-0.027
김수환,05-09,@SSG,D,:,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.220,0.250,0.415,0.665,5,1.41,-0.12,-0.036
김수환,04-04,삼성,W,7:4,8,3B,1,3,1,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.333,0.333,0.833,1.167,14,1.50,1.75,0.172
김수환,04-07,KIA,L,7:8,5,3B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.214,0.214,0.429,0.643,20,1.46,-0.99,-0.254
김수환,04-29,두산,L,4:15,7,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.211,0.211,0.421,0.632,13,0.03,-0.88,-0.002
김수환,05-01,@NC,W,13:9,7,1B,1,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.160,0.154,0.320,0.474,17,0.92,-0.18,-0.066
김수환,05-06,KT,W,6:4,7,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.212,0.229,0.364,0.592,16,0.71,-0.25,-0.009
김수환,05-09,@SSG,D,:,8,1B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.225,0.256,0.425,0.681,11,1.48,-0.37,-0.006
추재현,04-04,@SSG,D,:,6,CF,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,6,1.39,-0.44,-0.043
추재현,04-07,@NC,L,6:10,6,CF,1,5,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0.500,0.500,0.600,1.100,15,0.80,-1.21,-0.081
추재현,04-10,키움,W,13:0,6,CF,1,5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.438,0.438,0.500,0.938,15,0.35,-0.03,0.062
추재현,04-13,@KIA,W,8:0,4,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412,0.412,0.471,0.882,0,0.00,0.00,0.000
추재현,04-16,삼성,W,9:3,6,PH,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.429,0.455,0.476,0.931,7,0.12,0.43,0.005
추재현,04-24,@KT,W,4:2,9,CF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360,0.385,0.400,0.785,6,1.35,-0.34,-0.034
추재현,04-28,@LG,W,3:0,7,CF,1,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.310,0.394,0.345,0.739,21,0.53,-0.32,-0.010
추재현,05-01,한화,L,3:11,5,CF,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.361,0.313,0.674,11,0.04,-0.46,-0.002
추재현,05-19,@한화,L,2:12,9,CF,1,4,0,1,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0.278,0.350,0.333,0.683,18,0.13,0.26,-0.011
추재현,05-22,@두산,L,3:4,9,CF,1,4,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.275,0.356,0.325,0.681,20,1.08,-0.48,-0.120
추재현,05-27,LG,L,1:8,9,CF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.256,0.333,0.302,0.636,9,0.93,-0.87,-0.080
추재현,05-29,NC,L,2:6,2,CF,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.280,0.368,0.340,0.708,13,0.78,-0.34,-0.047
추재현,06-01,@키움,W,3:0,2,LF,1,4,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.293,0.369,0.448,0.818,14,0.47,0.37,0.068
추재현,06-03,@키움,L,4:9,2,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.262,0.333,0.400,0.733,17,0.64,-0.94,-0.052
추재현,06-05,@KT,L,1:8,2,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.260,0.341,0.397,0.739,15,0.61,-0.48,-0.020
추재현,06-08,두산,W,18:9,1,LF,1,6,4,4,1,0,1,8,4,0,0,0,0,0,1,0,0,0,0.321,0.394,0.500,0.894,27,0.40,3.67,0.148
추재현,06-10,두산,W,5:4,1,LF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.308,0.388,0.473,0.861,15,1.78,-0.84,-0.120
추재현,06-13,KIA,L,3:6,5,RF,1,4,1,2,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0.320,0.398,0.500,0.898,17,1.33,1.21,0.128
추재현,06-16,@한화,L,4:9,2,RF,1,4,1,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0.318,0.397,0.495,0.892,18,0.88,1.05,-0.047
추재현,06-17,@한화,W,9:2,3,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.384,0.477,0.861,0,0.00,0.00,0.000
추재현,06-19,삼성,L,1:9,7,CF,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.308,0.386,0.479,0.865,12,0.58,0.53,0.019
추재현,06-22,NC,L,2:5,6,CF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.296,0.371,0.456,0.827,13,1.28,-0.84,-0.070
추재현,06-24,NC,L,4:6,6,CF,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.298,0.383,0.450,0.833,22,1.17,0.02,0.002
추재현,06-26,@두산,W,4:3,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.381,0.449,0.829,2,0.66,-0.26,-0.016
추재현,08-11,@NC,W,5:4,8,CF,1,4,1,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0.310,0.390,0.462,0.852,19,0.81,1.37,0.098
추재현,08-15,@LG,L,1:7,7,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.296,0.374,0.441,0.815,12,0.44,-0.62,-0.033
추재현,08-20,KT,L,4:5,1,CF,1,5,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0.300,0.378,0.444,0.822,18,1.22,1.42,0.056
추재현,08-25,@KIA,L,6:11,9,CF,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297,0.383,0.436,0.819,21,2.56,-0.39,-0.104
추재현,08-29,두산,W,4:2,9,CF,1,1,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0.298,0.385,0.439,0.823,5,2.37,2.05,0.237
추재현,09-03,한화,W,6:3,9,CF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.292,0.376,0.427,0.803,13,0.81,-0.63,-0.062
추재현,09-04,@NC,W,8:2,2,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.377,0.428,0.805,0,0.00,0.00,0.000
추재현,09-07,@삼성,W,4:2,2,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.280,0.362,0.407,0.769,13,1.21,-0.97,-0.084
추재현,04-06,@NC,W,10:5,6,CF,1,3,0,2,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0.600,0.600,0.800,1.400,11,0.67,0.03,0.017
추재현,04-09,키움,L,2:7,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.455,0.455,0.545,1.000,3,0.20,-0.26,-0.005
추재현,04-11,키움,L,2:3,4,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.412,0.412,0.471,0.882,7,5.40,-0.38,-0.125
추재현,04-15,@KIA,L,5:10,9,CF,1,4,1,2,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0.429,0.429,0.476,0.905,15,0.88,0.24,0.029
추재현,04-22,두산,L,1:13,8,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.375,0.400,0.417,0.817,10,0.69,-1.33,-0.053
추재현,04-27,@LG,L,0:4,7,CF,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.333,0.379,0.370,0.750,16,1.25,-0.64,-0.055
추재현,04-30,한화,L,7:11,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.300,0.382,0.333,0.716,5,0.19,-0.39,-0.006
추재현,05-05,KIA,L,5:8,7,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.361,0.313,0.674,0,0.00,0.00,0.000
추재현,05-21,@두산,W,9:1,3,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.350,0.333,0.683,0,0.00,0.00,0.000
추재현,05-26,LG,L,3:5,3,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.356,0.325,0.681,0,0.00,0.00,0.000
추재현,05-29,NC,D,10:10,2,LF,1,4,3,2,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0.277,0.358,0.340,0.699,16,0.43,0.78,0.101
추재현,05-30,NC,L,4:5,2,RF,1,4,2,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.296,0.377,0.407,0.784,11,1.27,0.94,0.096
추재현,06-02,@키움,W,4:2,2,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.274,0.348,0.419,0.767,17,0.84,-1.45,-0.128
추재현,06-04,@KT,W,15:0,2,DH,1,5,2,2,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0.271,0.346,0.414,0.760,17,0.48,2.31,0.131
추재현,06-06,@KT,W,8:7,2,LF,1,5,2,4,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0.295,0.375,0.436,0.811,20,1.06,1.93,0.221
추재현,06-09,두산,L,8:14,2,DH,1,4,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.318,0.394,0.489,0.883,21,1.60,0.56,0.091
추재현,06-13,KIA,W,8:6,1,LF,1,5,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.313,0.389,0.469,0.858,20,1.15,-0.46,-0.080
추재현,06-15,@한화,L,2:3,2,LF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.320,0.397,0.495,0.892,15,1.83,-1.03,-0.122
