이름,날짜,상대,결과,점수,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
김회성,09-12,@삼성,W,7:3,1,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.312,0.353,0.665,0,0.00,0.00,0.000
김회성,09-15,LG,L,4:12,4,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.321,0.377,0.697,0,0.00,0.00,0.000
김회성,09-18,@NC,L,3:10,3,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.321,0.377,0.697,0,0.00,0.00,0.000
김회성,09-20,@SK,W,8:2,3,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.321,0.377,0.697,0,0.00,0.00,0.000
김회성,09-23,KIA,W,8:6,1,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.316,0.371,0.688,0,0.00,0.00,0.000
김회성,09-26,삼성,W,8:4,3,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.316,0.371,0.688,0,0.00,0.00,0.000
김회성,09-28,두산,W,5:4,3,3B,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.222,0.309,0.361,0.670,14,2.92,0.77,0.065
김회성,10-03,롯데,W,7:6,9,3B,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.227,0.326,0.360,0.686,16,0.75,0.67,0.053
김회성,10-09,@KT,W,10:6,7,3B,1,4,2,3,1,0,1,7,2,0,0,1,0,0,0,0,0,0,0.253,0.352,0.430,0.782,19,0.36,2.67,0.211
김회성,10-13,NC,W,10:8,7,3B,1,2,3,1,0,0,1,4,2,0,0,2,0,0,1,0,0,0,0.259,0.364,0.459,0.822,18,0.74,2.01,0.247
김회성,10-20,넥센,L,5:7,5,3B,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.250,0.250,0.250,0.500,6,1.31,-0.50,-0.064
김회성,10-23,@넥센,L,2:5,8,3B,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.200,0.200,0.200,0.400,9,1.24,-0.03,0.030
이해창,03-25,@KIA,L,1:14,9,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,3,0.01,-0.32,0.000
이해창,03-28,@SK,W,8:5,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.00,0.00,0.000
이해창,04-01,두산,W,9:4,8,C,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.444,0.444,1.111,1.556,15,0.97,1.63,0.217
이해창,04-04,@넥센,L,2:10,8,C,1,2,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.467,0.467,1.133,1.600,8,0.42,0.88,0.063
이해창,04-08,한화,L,8:12,7,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.318,0.318,0.773,1.091,20,0.47,-1.23,-0.044
이해창,04-11,@NC,W,12:4,8,C,1,5,2,4,1,0,1,8,4,0,0,0,0,0,0,0,0,0,0.393,0.393,0.893,1.286,13,1.54,3.90,0.440
이해창,04-13,@LG,L,1:3,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.364,0.781,1.145,2,3.92,-0.43,-0.084
이해창,04-15,@LG,L,8:11,8,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.316,0.333,0.684,1.018,15,0.88,-1.08,-0.020
이해창,05-01,@두산,L,2:4,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0.349,0.659,1.007,2,1.35,-0.39,-0.038
이해창,05-04,넥센,L,1:11,6,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.360,0.646,1.006,11,0.55,-0.05,0.032
이해창,05-08,삼성,L,4:9,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.352,0.615,0.967,2,0.43,-0.34,-0.008
이해창,05-10,삼성,W,5:4,8,C,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.322,0.561,0.883,4,5.16,-0.84,-0.235
이해창,05-13,@롯데,L,1:3,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.322,0.561,0.883,0,0.00,0.00,0.000
이해창,05-17,@한화,L,3:5,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.302,0.525,0.826,0,0.00,0.00,0.000
이해창,05-20,NC,W,18:3,8,C,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.286,0.318,0.524,0.842,3,0.00,0.62,0.000
이해창,05-23,@KIA,W,9:8,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.313,0.516,0.829,0,0.00,0.00,0.000
이해창,05-29,@삼성,W,14:4,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.292,0.478,0.770,4,0.00,-0.32,0.000
이해창,05-31,@삼성,L,0:6,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.250,0.289,0.458,0.748,4,0.00,-0.12,0.000
이해창,06-02,@SK,L,1:6,7,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.243,0.291,0.446,0.737,5,1.25,-0.58,-0.062
이해창,06-06,KIA,L,2:5,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240,0.288,0.440,0.728,0,0.00,0.00,0.000
이해창,06-08,넥센,L,5:11,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0.282,0.425,0.707,2,0.09,-0.26,-0.002
이해창,06-13,@두산,L,4:6,6,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.226,0.270,0.405,0.674,8,1.66,-2.15,-0.224
이해창,06-16,@NC,L,1:5,7,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.213,0.255,0.382,0.637,13,1.02,-0.96,-0.095
이해창,06-21,롯데,D,5:5,8,C,1,5,1,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0.232,0.277,0.400,0.677,31,1.91,0.08,-0.019
이해창,06-23,SK,L,4:7,8,PH,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.257,0.306,0.446,0.751,5,1.37,1.14,0.116
이해창,06-27,@LG,L,2:7,7,C,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.255,0.313,0.434,0.747,9,0.91,-0.39,-0.029
이해창,07-06,@롯데,L,9:11,7,C,1,5,2,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.250,0.306,0.446,0.752,18,1.25,-0.65,-0.132
이해창,07-10,두산,W,9:1,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.248,0.303,0.442,0.746,3,0.00,-0.12,0.000
이해창,07-17,한화,L,1:8,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.306,0.443,0.750,2,0.03,-0.26,-0.001
이해창,07-21,@KIA,L,2:8,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.302,0.436,0.737,3,0.00,-0.12,0.000
이해창,07-26,@넥센,W,7:4,7,C,1,4,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.246,0.298,0.451,0.749,14,0.68,1.07,0.044
이해창,08-01,@한화,L,3:4,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.244,0.299,0.441,0.740,13,1.46,-0.76,-0.105
이해창,08-07,@NC,W,12:10,8,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.233,0.287,0.421,0.708,11,0.94,-0.56,-0.044
이해창,09-05,LG,L,3:4,3,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.284,0.413,0.697,3,3.49,-0.25,-0.098
이해창,09-07,한화,W,12:4,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0.278,0.404,0.682,1,0.00,-0.26,0.000
이해창,09-09,@넥센,L,4:6,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0.287,0.429,0.715,3,0.97,-0.18,-0.024
이해창,09-13,@두산,L,3:10,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.285,0.426,0.710,0,0.00,0.00,0.000
이해창,09-15,삼성,L,5:7,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.280,0.417,0.697,0,0.00,0.00,0.000
이해창,09-23,@LG,L,4:5,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.273,0.406,0.679,0,0.00,0.00,0.000
이해창,09-26,KIA,W,9:2,8,C,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.219,0.269,0.394,0.663,17,0.17,-0.42,-0.003
이해창,09-30,롯데,L,7:8,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0.269,0.394,0.663,0,0.00,0.00,0.000
이해창,10-10,@롯데,W,10:1,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0.266,0.389,0.655,1,0.00,-0.34,0.000
이해창,03-27,@SK,L,5:8,9,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,6,0.25,-0.30,-0.013
이해창,03-31,두산,W,20:8,8,C,0,2,2,2,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0.400,0.400,1.000,1.400,10,0.09,3.92,0.006
이해창,04-03,@넥센,W,7:1,8,C,1,4,1,2,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0.462,0.462,1.000,1.462,14,0.57,1.91,0.200
이해창,04-05,@넥센,L,3:4,7,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.368,0.368,0.895,1.263,11,1.59,-1.54,-0.357
이해창,04-10,@NC,W,5:4,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.304,0.739,1.043,4,0.35,-0.12,-0.009
이해창,04-12,@NC,W,7:2,8,C,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.355,0.375,0.806,1.181,15,0.50,-0.13,-0.007
이해창,04-14,@LG,L,0:8,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.314,0.333,0.714,1.048,13,0.65,-0.77,-0.050
이해창,04-17,SK,L,5:9,8,C,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.325,0.357,0.675,1.032,12,1.00,0.42,0.067
이해창,05-03,@두산,W,3:2,8,C,1,4,0,2,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0.333,0.362,0.667,1.028,11,1.97,0.77,0.143
이해창,05-05,넥센,L,1:10,5,DH,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.333,0.358,0.627,0.986,7,0.40,-0.81,-0.020
이해창,05-09,삼성,L,4:5,6,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.309,0.333,0.582,0.915,17,1.13,-0.82,-0.089
이해창,05-11,@롯데,L,2:6,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.322,0.561,0.883,0,0.00,0.00,0.000
이해창,05-15,@한화,W,3:0,7,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.279,0.302,0.525,0.826,14,0.76,-1.12,-0.077
이해창,05-18,NC,L,1:6,7,C,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.274,0.308,0.516,0.824,10,1.13,0.42,0.043
이해창,05-22,@KIA,L,5:8,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.281,0.313,0.516,0.829,7,1.69,-0.66,-0.043
이해창,05-25,LG,W,13:7,6,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.265,0.296,0.485,0.781,16,0.55,-0.88,-0.054
이해창,05-30,@삼성,L,3:4,7,C,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.254,0.293,0.465,0.758,11,1.15,-0.32,-0.025
이해창,06-01,@SK,L,1:8,6,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.250,0.299,0.458,0.757,9,0.02,0.40,0.001
이해창,06-05,KIA,L,2:11,3,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240,0.288,0.440,0.728,4,0.01,-0.26,-0.001
이해창,06-07,KIA,L,1:2,7,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.241,0.286,0.430,0.716,16,1.92,-0.85,-0.162
이해창,06-10,넥센,L,1:6,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.235,0.279,0.420,0.699,6,0.12,-0.12,-0.003
이해창,06-14,@두산,L,8:9,7,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.264,0.395,0.659,11,0.86,-0.50,-0.040
이해창,06-20,롯데,L,4:11,7,C,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.222,0.263,0.400,0.663,4,0.10,1.17,0.006
이해창,06-22,SK,L,9:13,7,C,1,5,2,3,0,0,1,6,4,0,0,0,0,0,1,0,0,0,0.250,0.292,0.440,0.732,14,1.70,2.99,0.328
이해창,06-24,SK,W,4:0,7,C,1,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.260,0.313,0.442,0.755,14,0.36,-0.42,-0.034
이해창,07-05,삼성,D,2:2,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.252,0.310,0.430,0.740,7,2.26,-0.26,-0.058
이해창,07-08,@롯데,L,5:10,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.306,0.446,0.752,0,0.00,0.00,0.000
이해창,07-12,두산,W,11:4,8,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.254,0.309,0.447,0.756,4,0.00,0.13,0.000
이해창,07-18,한화,W,4:2,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.250,0.304,0.440,0.744,7,4.38,-0.39,-0.127
이해창,07-25,@넥센,L,3:7,6,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.246,0.299,0.432,0.731,4,0.75,-0.38,-0.017
이해창,07-27,LG,W,9:7,7,C,1,2,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.250,0.306,0.452,0.758,14,0.22,-0.04,-0.005
이해창,08-05,넥센,L,2:20,8,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.237,0.291,0.427,0.718,14,0.02,-1.60,-0.002
이해창,08-08,@NC,L,3:7,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.234,0.286,0.416,0.702,15,0.79,0.06,0.012
이해창,09-06,한화,L,2:9,7,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.229,0.280,0.407,0.687,9,0.02,-0.44,-0.001
이해창,09-08,@넥센,W,12:6,8,C,1,5,2,3,0,0,1,6,2,0,0,0,0,0,1,0,0,0,0.240,0.288,0.432,0.720,23,0.73,1.34,0.201
이해창,09-11,@SK,L,3:4,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.236,0.285,0.426,0.710,4,0.46,-0.60,-0.020
이해창,09-14,@두산,L,2:7,8,C,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.232,0.280,0.417,0.697,10,0.95,-1.35,-0.104
이해창,09-19,SK,L,8:18,7,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.226,0.273,0.406,0.679,18,0.13,-0.75,-0.013
이해창,09-25,KIA,L,7:9,8,C,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0.269,0.401,0.671,3,1.48,-0.12,-0.010
이해창,09-29,롯데,L,3:8,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0.269,0.394,0.663,0,0.00,0.00,0.000
이해창,10-09,한화,L,6:10,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.217,0.267,0.391,0.659,4,0.18,-0.60,-0.004
이상호,03-24,LG,W,4:2,9,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.00,0.00,0.000
이상호,03-28,한화,L,2:6,9,PH,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,3,0.35,0.43,0.022
이상호,03-30,@롯데,W,7:5,1,2B,1,5,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.667,0.667,0.778,1.444,16,0.78,0.88,0.108
이상호,04-01,@롯데,L,2:3,6,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.583,1.083,0,0.00,0.00,0.000
이상호,04-04,삼성,W,4:1,8,PR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.429,0.429,0.500,0.929,0,0.73,0.09,0.011
이상호,04-07,@두산,L,3:6,9,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,0.400,0.467,0.867,0,0.00,0.00,0.000
이상호,04-10,KT,L,4:5,1,2B,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.316,0.350,0.368,0.718,12,0.57,-0.03,-0.011
이상호,04-12,KT,L,2:7,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333,0.364,0.381,0.745,6,0.41,-0.26,-0.011
이상호,04-14,@SK,L,0:7,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.333,0.348,0.681,6,0.92,-0.26,-0.023
이상호,04-17,@넥센,W,3:2,4,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.333,0.348,0.681,0,0.00,0.00,0.000
이상호,04-20,LG,L,4:9,6,1B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280,0.308,0.320,0.628,2,0.36,-0.25,-0.011
이상호,04-22,LG,L,4:5,1,2B,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.250,0.323,0.286,0.608,19,2.32,-0.32,-0.058
이상호,04-25,@삼성,W,9:2,4,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.294,0.258,0.552,0,0.00,0.00,0.000
이상호,04-28,두산,W,5:1,4,PR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.278,0.242,0.520,2,0.15,-0.38,-0.004
이상호,05-01,넥센,L,4:13,1,2B,1,4,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0.263,0.333,0.289,0.623,17,0.68,0.05,0.035
이상호,05-03,넥센,L,9:13,1,2B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0.294,0.255,0.549,13,0.69,-1.19,-0.089
이상호,05-05,@KIA,L,4:12,3,2B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0.273,0.235,0.508,1,0.00,-0.18,0.000
이상호,05-09,SK,L,5:6,9,PH,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.211,0.274,0.228,0.502,12,1.06,-0.11,0.022
이상호,05-13,@한화,L,0:4,8,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0.274,0.228,0.502,0,0.00,0.00,0.000
이상호,05-17,롯데,L,0:7,1,2B,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.233,0.292,0.267,0.559,9,0.36,0.17,-0.017
이상호,05-20,@KT,L,3:18,5,PR,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.234,0.290,0.266,0.555,6,0.43,-0.68,-0.024
이상호,05-24,@LG,L,0:4,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0.282,0.258,0.539,6,0.28,-0.18,-0.007
이상호,05-26,KIA,W,5:0,1,2B,1,5,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.243,0.291,0.270,0.561,13,0.90,-0.39,-0.051
이상호,05-29,@한화,L,2:7,1,2B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.228,0.274,0.253,0.527,1,0.16,-0.57,-0.006
이상호,05-31,@한화,W,5:4,6,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220,0.264,0.244,0.508,0,0.00,0.00,0.000
이상호,06-02,삼성,L,4:6,6,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0.253,0.233,0.485,2,2.34,-0.32,-0.056
이상호,06-06,롯데,L,5:10,1,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.245,0.225,0.469,0,0.00,0.00,0.000
이상호,06-08,@두산,L,1:6,7,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.211,0.253,0.233,0.486,4,0.16,0.40,0.007
이상호,06-10,@두산,L,3:6,2,2B,1,3,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0.214,0.260,0.235,0.494,16,0.96,-0.67,-0.021
이상호,06-14,LG,W,11:7,6,PH,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.222,0.267,0.242,0.509,2,0.05,0.30,0.002
이상호,06-16,KT,W,5:1,8,3B,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0.228,0.278,0.248,0.525,7,1.09,1.37,0.092
이상호,06-20,@KIA,L,5:6,2,2B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.229,0.276,0.248,0.524,19,0.62,-0.37,-0.001
이상호,06-22,한화,L,0:5,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.271,0.243,0.514,3,1.57,-0.26,-0.040
이상호,06-26,두산,W,5:4,1,2B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.233,0.276,0.250,0.526,12,1.42,-0.47,-0.029
이상호,06-28,두산,L,0:9,1,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.274,0.248,0.522,0,0.00,0.00,0.000
이상호,07-03,@LG,W,13:6,6,PR,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.237,0.286,0.254,0.540,11,3.94,1.14,0.290
이상호,07-05,@LG,W,5:3,9,PH,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.240,0.287,0.256,0.543,6,0.86,0.22,0.050
이상호,07-07,@넥센,L,4:6,6,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0.285,0.254,0.539,4,1.79,-1.25,-0.135
이상호,07-10,KIA,W,8:6,2,PR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.234,0.280,0.250,0.530,10,1.35,-0.11,0.026
이상호,07-12,KIA,W,4:3,2,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.229,0.273,0.244,0.518,10,0.67,-0.89,-0.068
이상호,07-19,@SK,L,0:3,1,2B,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.231,0.280,0.246,0.526,8,0.74,-0.12,-0.020
이상호,07-21,넥센,L,3:6,2,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.274,0.241,0.515,14,0.46,-0.49,-0.036
이상호,07-24,@롯데,W,3:2,2,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.268,0.236,0.504,8,1.04,-0.99,-0.106
이상호,07-27,SK,W,1:0,2,2B,1,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.228,0.273,0.241,0.514,14,1.48,0.39,0.082
이상호,07-29,SK,W,4:3,4,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220,0.264,0.233,0.497,1,0.29,-0.12,-0.007
이상호,08-04,@한화,W,7:5,2,2B,1,4,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.226,0.273,0.239,0.511,19,0.50,0.52,0.058
이상호,08-09,SK,W,6:3,9,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.272,0.239,0.511,0,0.00,0.00,0.000
이상호,08-12,@삼성,L,2:9,1,SS,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.228,0.273,0.241,0.514,10,0.14,-0.80,0.004
이상호,08-16,@KT,L,3:5,2,2B,1,4,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.246,0.288,0.257,0.546,16,1.70,1.62,0.219
이상호,09-05,삼성,L,3:5,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.291,0.260,0.551,2,1.05,-0.26,-0.027
이상호,09-08,롯데,W,7:1,1,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.250,0.290,0.261,0.552,6,1.01,-1.09,-0.101
이상호,09-11,KIA,W,10:7,6,PR,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.261,0.300,0.272,0.572,0,2.68,0.24,0.069
이상호,09-15,@두산,W,13:7,9,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260,0.298,0.271,0.569,0,0.00,0.00,0.000
이상호,09-18,한화,W,10:3,1,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260,0.298,0.271,0.569,0,0.00,0.00,0.000
이상호,09-23,두산,W,4:3,8,3B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.297,0.269,0.566,4,0.97,-0.18,-0.024
이상호,09-26,@롯데,L,7:10,7,PR,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.255,0.294,0.266,0.560,4,0.78,-1.10,-0.089
이상호,09-29,@넥센,L,5:6,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.254,0.292,0.265,0.557,4,0.69,-0.18,-0.017
이상호,03-25,LG,W,7:1,8,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.00,0.00,0.000
이상호,03-29,한화,W,4:1,1,2B,0,3,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1.000,1.000,1.250,2.250,9,0.91,0.10,0.052
이상호,03-31,@롯데,W,10:5,1,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.583,1.083,4,1.07,-1.35,-0.124
