,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t2,박찬호,2021,4,2,0,0,0,0,0,1,2,1,15,0,57,7,5,0.375,0.5333333333333333
t3,박찬호,2021,2,1,0,0,0,1,0,0,2,1,14,0,66,6,5,0.25,0.2857142857142857
t4,박찬호,2021,4,1,0,0,0,2,0,1,1,0,16,0,57,5,5,0.3888888888888889,0.375
t5,박찬호,2021,5,2,0,1,0,1,0,0,5,0,17,0,80,9,5,0.5,0.7647058823529411
t6,박찬호,2021,5,0,0,0,0,3,0,0,5,0,16,0,87,6,5,0.42105263157894735,0.3125
t7,박찬호,2021,3,1,0,0,0,3,0,0,1,1,15,0,83,7,5,0.3684210526315789,0.3333333333333333
t8,박찬호,2021,3,0,0,0,0,1,0,1,2,1,17,0,70,6,5,0.21052631578947367,0.17647058823529413
t9,박찬호,2021,5,0,0,0,0,1,0,0,3,0,20,0,91,6,5,0.2857142857142857,0.25
t10,박찬호,2021,9,2,0,0,0,1,0,0,4,0,18,1,68,7,5,0.631578947368421,0.7222222222222222
t11,박찬호,2021,2,0,0,0,0,4,0,1,4,0,16,0,93,4,5,0.3,0.125
t12,박찬호,2021,5,1,1,0,0,1,0,0,3,1,19,1,77,7,5,0.38095238095238093,0.5263157894736842
t13,박찬호,2021,1,0,0,0,0,3,0,0,2,0,15,0,70,5,5,0.2222222222222222,0.06666666666666667
t14,박찬호,2021,5,1,0,0,0,3,0,0,3,0,12,1,85,4,5,0.6,0.5833333333333334
t15,박찬호,2021,4,1,0,0,0,2,0,1,4,0,16,1,77,4,5,0.3888888888888889,0.375
t16,박찬호,2021,3,1,1,0,0,1,0,0,2,0,17,0,87,5,5,0.3333333333333333,0.47058823529411764
t1,전병우,2021,0,0,0,0,1,0,0,0,5,0,7,0,33,7,5,0.125,0.0
t2,전병우,2021,1,0,0,0,0,1,0,0,5,0,10,0,45,9,5,0.18181818181818182,0.1
t4,전병우,2021,2,0,0,0,0,0,0,0,4,1,9,0,36,5,5,0.2,0.2222222222222222
t5,전병우,2021,1,0,0,0,0,3,0,0,1,0,6,0,43,7,5,0.4444444444444444,0.16666666666666666
t6,전병우,2021,1,0,0,0,1,1,0,0,4,0,7,0,41,7,5,0.3333333333333333,0.14285714285714285
t7,전병우,2021,2,1,0,1,0,3,0,0,7,1,15,0,88,6,5,0.3684210526315789,0.5333333333333333
t8,전병우,2021,2,1,0,1,0,2,0,0,5,0,14,0,56,5,5,0.375,0.5714285714285714
t9,전병우,2021,1,0,0,0,2,0,0,0,7,0,17,0,65,6,5,0.15789473684210525,0.058823529411764705
t10,전병우,2021,4,1,0,0,0,2,0,0,8,0,18,0,86,7,5,0.35,0.3333333333333333
t11,전병우,2021,7,1,0,1,0,4,0,0,7,0,18,1,93,5,5,0.5909090909090909,0.7222222222222222
t12,전병우,2021,2,1,0,0,1,0,0,0,0,0,7,0,35,6,5,0.5,0.5714285714285714
t13,전병우,2021,0,0,0,0,0,2,0,0,3,0,4,0,29,6,5,0.3333333333333333,0.0
t14,전병우,2021,3,0,0,0,0,2,0,0,3,1,13,1,63,6,5,0.3125,0.23076923076923078
t15,전병우,2021,1,0,0,1,0,1,0,0,3,0,5,0,31,8,5,0.5,1.0
t16,전병우,2021,1,1,0,0,0,3,0,0,4,0,10,0,49,4,5,0.38461538461538464,0.3
t1,오지환,2021,7,0,0,0,0,2,0,0,2,0,19,0,78,6,5,0.42857142857142855,0.3684210526315789
t2,오지환,2021,4,1,0,0,0,1,0,1,6,0,18,0,88,7,5,0.3157894736842105,0.3333333333333333
t3,오지환,2021,4,0,0,1,0,1,0,1,3,0,17,0,63,5,5,0.3333333333333333,0.47058823529411764
t5,오지환,2021,3,0,0,1,0,3,0,0,3,0,18,1,84,5,5,0.3333333333333333,0.3888888888888889
t6,오지환,2021,6,0,0,1,0,2,0,0,1,0,17,1,61,5,5,0.47368421052631576,0.5882352941176471
t7,오지환,2021,6,1,0,0,1,0,0,0,2,0,19,0,70,5,5,0.4,0.42105263157894735
t8,오지환,2021,2,0,0,0,0,1,0,0,7,0,20,0,72,4,5,0.14285714285714285,0.1
t9,오지환,2021,6,4,0,0,0,1,0,0,5,0,20,0,75,5,5,0.5238095238095238,0.7
t10,오지환,2021,2,0,1,0,1,4,0,0,1,0,14,0,77,15,5,0.42105263157894735,0.35714285714285715
t11,오지환,2021,8,1,0,0,1,1,0,0,4,1,19,0,88,5,5,0.5,0.5263157894736842
t12,오지환,2021,5,0,0,0,0,0,0,1,5,0,25,0,96,7,5,0.2,0.2
t13,오지환,2021,5,1,0,1,0,2,0,2,2,0,19,0,89,4,5,0.42857142857142855,0.5789473684210527
t14,오지환,2021,2,0,0,0,1,3,0,0,1,0,16,1,74,4,5,0.3,0.125
t15,오지환,2021,3,1,0,0,0,3,0,0,8,1,16,0,94,6,5,0.35,0.3125
t16,오지환,2021,4,1,0,1,0,5,0,1,1,0,15,2,72,5,5,0.55,0.6666666666666666
t1,송민섭,2021,1,0,0,0,0,0,0,0,2,0,3,1,10,6,5,0.3333333333333333,0.3333333333333333
t3,송민섭,2021,1,0,0,0,0,1,0,0,0,1,1,1,12,5,5,0.6666666666666666,1.0
t4,송민섭,2021,1,0,0,0,0,0,0,0,0,0,1,0,3,35,5,1.0,1.0
t5,송민섭,2021,2,0,0,0,0,0,0,0,1,0,3,0,13,5,5,0.6666666666666666,0.6666666666666666
t6,송민섭,2021,0,0,0,0,0,0,0,0,1,0,3,0,10,7,5,0.0,0.0
t7,송민섭,2021,1,0,0,0,0,2,0,0,0,0,1,0,16,3,5,1.0,1.0
t8,송민섭,2021,0,0,0,0,0,0,0,0,1,0,2,0,12,5,5,0.0,0.0
t9,송민섭,2021,0,0,0,0,0,0,0,0,2,0,3,1,10,5,5,0.0,0.0
t10,송민섭,2021,0,0,0,0,0,0,0,0,1,0,2,0,7,4,5,0.0,0.0
t11,송민섭,2021,0,0,0,0,0,0,0,0,2,0,3,0,14,8,5,0.0,0.0
t12,송민섭,2021,0,0,0,0,0,1,0,0,0,0,2,0,12,5,5,0.3333333333333333,0.0
t13,송민섭,2021,2,0,0,0,0,1,0,0,3,0,6,0,27,8,5,0.42857142857142855,0.3333333333333333
t14,송민섭,2021,0,0,0,0,0,3,0,0,2,0,4,1,35,5,5,0.42857142857142855,0.0
t15,송민섭,2021,0,0,0,0,0,1,0,0,2,0,3,0,18,6,5,0.25,0.0
t2,이정후,2021,7,1,0,0,0,5,0,0,1,0,16,0,95,5,5,0.6190476190476191,0.5625
t3,이정후,2021,5,2,0,0,0,2,0,1,2,0,21,0,84,5,5,0.391304347826087,0.42857142857142855
t4,이정후,2021,6,1,0,2,0,3,0,0,1,0,21,1,94,5,5,0.5,0.7619047619047619
t5,이정후,2021,8,4,0,0,0,2,1,0,2,0,20,0,81,4,5,0.6521739130434783,0.8
t6,이정후,2021,5,1,0,0,0,4,0,0,0,0,14,0,78,4,5,0.5555555555555556,0.5
t7,이정후,2021,7,3,1,0,0,4,0,1,2,0,20,0,102,5,5,0.625,0.8
t8,이정후,2021,4,1,0,0,0,3,0,1,1,0,18,0,86,5,5,0.38095238095238093,0.3333333333333333
t9,이정후,2021,7,4,0,1,1,2,0,0,0,0,16,0,68,7,5,0.7894736842105263,1.1875
t10,이정후,2021,13,3,0,0,0,2,0,0,0,0,20,1,90,5,5,0.8181818181818182,0.95
t11,이정후,2021,6,3,0,0,1,4,0,1,3,0,18,0,92,4,5,0.6086956521739131,0.6666666666666666
t12,이정후,2021,8,2,2,0,1,4,0,0,2,0,19,1,99,6,5,0.7083333333333334,0.9473684210526315
t13,이정후,2021,6,1,0,0,0,2,0,0,3,0,21,0,96,5,5,0.391304347826087,0.38095238095238093
t14,이정후,2021,4,1,0,0,0,4,0,0,1,0,19,1,93,5,5,0.391304347826087,0.3157894736842105
t15,이정후,2021,7,1,0,0,0,2,0,3,1,0,19,1,89,4,5,0.47619047619047616,0.47368421052631576
t16,이정후,2021,5,2,0,0,1,5,0,0,1,0,18,1,91,4,5,0.5416666666666666,0.5
t1,박경수,2021,1,0,0,0,0,4,0,1,1,0,7,0,51,5,5,0.45454545454545453,0.14285714285714285
t2,박경수,2021,4,0,0,1,0,4,1,0,2,0,10,0,52,5,5,0.6666666666666666,0.8
t3,박경수,2021,3,0,0,0,0,2,0,1,4,0,11,0,60,5,5,0.38461538461538464,0.2727272727272727
t4,박경수,2021,3,1,0,0,1,2,0,0,3,0,11,0,66,4,5,0.5,0.45454545454545453
t6,박경수,2021,1,0,0,0,0,0,0,1,3,0,5,0,27,8,5,0.2,0.2
t7,박경수,2021,1,0,0,1,0,0,0,0,1,0,8,0,34,4,5,0.25,0.625
t8,박경수,2021,0,0,0,0,0,0,0,0,5,0,7,0,26,6,5,0.0,0.0
t9,박경수,2021,3,0,0,0,0,1,0,0,2,0,17,0,57,5,5,0.2222222222222222,0.17647058823529413
t10,박경수,2021,1,0,0,0,0,1,0,0,4,0,13,0,63,5,5,0.14285714285714285,0.07692307692307693
t11,박경수,2021,3,1,0,1,0,2,1,2,3,0,15,0,61,6,5,0.4444444444444444,0.6
t12,박경수,2021,2,1,0,0,1,3,0,0,8,0,14,0,80,6,5,0.3888888888888889,0.2857142857142857
t13,박경수,2021,7,4,0,2,0,1,0,0,7,0,16,0,58,4,5,0.8235294117647058,1.4375
t14,박경수,2021,2,0,0,0,0,0,0,0,5,1,13,0,58,18,5,0.14285714285714285,0.15384615384615385
t15,박경수,2021,1,0,0,1,1,1,0,1,2,0,12,0,49,4,5,0.2857142857142857,0.4166666666666667
t16,박경수,2021,2,0,0,1,0,2,0,0,4,0,14,0,69,4,5,0.3125,0.42857142857142855
t1,장성우,2021,3,0,0,0,0,2,0,0,5,1,11,0,60,5,5,0.35714285714285715,0.2727272727272727
t2,장성우,2021,3,1,0,0,0,2,0,0,1,0,16,0,90,5,5,0.3333333333333333,0.3125
t3,장성우,2021,1,0,0,1,1,2,0,0,4,0,9,0,49,5,5,0.4166666666666667,0.5555555555555556
t4,장성우,2021,3,0,0,2,0,2,0,0,1,0,15,0,63,4,5,0.4117647058823529,0.7333333333333333
t5,장성우,2021,6,1,0,2,0,1,0,0,4,0,18,0,55,7,5,0.5263157894736842,0.8888888888888888
t6,장성우,2021,3,0,0,1,0,3,1,1,2,0,11,0,54,15,5,0.5333333333333333,0.6363636363636364
t7,장성우,2021,2,0,0,1,0,4,0,2,1,0,15,0,87,7,5,0.3684210526315789,0.4
t8,장성우,2021,3,0,0,0,0,0,0,1,4,1,20,0,77,7,5,0.14285714285714285,0.15
t9,장성우,2021,6,2,0,2,1,3,1,1,5,0,17,0,77,4,5,0.6818181818181818,1.0588235294117647
t10,장성우,2021,4,1,0,0,0,1,0,1,1,0,20,0,69,9,5,0.2857142857142857,0.3
t11,장성우,2021,5,0,0,1,0,0,0,2,4,0,18,0,70,5,5,0.3333333333333333,0.5
t12,장성우,2021,4,0,0,0,0,3,0,0,1,1,13,0,69,6,5,0.4117647058823529,0.3076923076923077
t13,장성우,2021,2,1,0,0,0,7,1,0,4,1,13,0,97,5,5,0.5,0.3076923076923077
t14,장성우,2021,5,1,0,0,1,2,0,1,2,0,15,0,69,6,5,0.5,0.4666666666666667
t15,장성우,2021,2,1,0,0,0,1,0,0,2,2,17,0,69,5,5,0.2,0.23529411764705882
t16,장성우,2021,3,0,0,1,0,3,0,2,1,0,14,0,66,4,5,0.4117647058823529,0.5
t1,터커,2021,3,0,0,0,0,4,0,0,1,0,16,0,80,7,5,0.35,0.1875
t2,터커,2021,4,0,0,0,0,5,0,0,3,0,15,0,90,6,5,0.45,0.26666666666666666
t3,터커,2021,2,1,0,0,2,2,0,0,4,0,18,0,74,8,5,0.3181818181818182,0.2222222222222222
t4,터커,2021,4,2,0,1,0,4,1,1,3,0,15,0,77,9,5,0.6,0.8
t5,터커,2021,1,0,0,0,0,1,0,1,3,0,20,0,73,4,5,0.09523809523809523,0.05
t6,터커,2021,3,0,0,1,1,4,0,1,3,0,17,0,79,7,5,0.4090909090909091,0.4117647058823529
t7,터커,2021,4,2,0,0,2,4,0,0,5,0,17,0,96,6,5,0.5217391304347826,0.47058823529411764
t8,터커,2021,8,0,0,0,0,1,0,1,3,0,22,0,101,5,5,0.391304347826087,0.36363636363636365
t9,터커,2021,3,0,0,1,0,3,0,0,4,0,19,0,83,7,5,0.3181818181818182,0.3684210526315789
t10,터커,2021,1,0,0,0,1,6,0,1,0,0,15,0,96,6,5,0.36363636363636365,0.06666666666666667
t11,터커,2021,10,3,0,2,0,3,0,0,2,0,20,0,90,5,5,0.782608695652174,1.2
t12,터커,2021,7,1,1,0,0,4,0,1,2,0,18,0,91,6,5,0.5909090909090909,0.6666666666666666
t13,터커,2021,9,1,0,0,0,0,0,1,2,0,22,0,83,5,5,0.45454545454545453,0.5
t14,터커,2021,5,1,0,0,0,2,0,1,2,0,23,0,89,5,5,0.32,0.30434782608695654
t15,터커,2021,4,2,0,0,0,1,0,0,2,0,22,0,73,5,5,0.30434782608695654,0.36363636363636365
t16,터커,2021,4,1,0,0,0,3,0,0,3,0,22,0,93,4,5,0.32,0.2727272727272727
t1,박건우,2021,5,0,0,0,0,2,1,1,3,0,18,0,70,4,5,0.38095238095238093,0.2777777777777778
t2,박건우,2021,2,0,0,0,1,4,0,0,2,0,15,1,77,6,5,0.35,0.13333333333333333
t3,박건우,2021,8,4,0,0,1,2,0,0,3,0,18,0,84,6,5,0.7142857142857143,0.8888888888888888
t4,박건우,2021,6,3,0,1,0,2,0,0,2,0,21,1,80,6,5,0.5217391304347826,0.7619047619047619
t6,박건우,2021,5,1,0,0,0,1,0,4,4,0,19,0,83,13,5,0.35,0.3684210526315789
t7,박건우,2021,8,1,0,0,0,2,0,0,4,0,20,3,72,5,5,0.5,0.5
t8,박건우,2021,6,3,0,0,0,2,0,0,1,0,18,0,84,4,5,0.55,0.6666666666666666
t9,박건우,2021,2,0,0,0,0,3,0,1,3,0,15,1,74,6,5,0.2777777777777778,0.13333333333333333
t10,박건우,2021,7,2,0,0,0,3,0,0,3,0,22,0,91,6,5,0.48,0.5
t11,박건우,2021,8,1,0,0,1,0,0,1,2,0,20,1,67,5,5,0.47619047619047616,0.5
t12,박건우,2021,4,2,0,0,1,1,0,2,3,0,15,0,63,6,5,0.47058823529411764,0.5333333333333333
t13,박건우,2021,3,0,0,0,1,4,0,1,1,0,15,0,89,5,5,0.4,0.2
t14,박건우,2021,7,0,0,0,0,3,0,1,3,0,18,0,71,5,5,0.47619047619047616,0.3888888888888889
t15,박건우,2021,9,2,0,0,0,2,0,0,3,0,18,1,79,5,5,0.65,0.7222222222222222
t16,박건우,2021,8,2,0,1,0,1,0,1,2,0,20,0,77,4,5,0.5714285714285714,0.8
t1,김강민,2021,1,0,0,1,0,2,0,0,1,0,5,0,28,5,5,0.5714285714285714,1.0
t2,김강민,2021,2,0,0,0,0,2,0,0,4,0,12,0,48,9,5,0.2857142857142857,0.16666666666666666
t4,김강민,2021,0,0,0,0,0,2,0,0,1,0,8,1,36,5,5,0.2,0.0
t5,김강민,2021,1,1,0,0,0,0,0,0,1,0,8,0,28,4,5,0.25,0.375
t6,김강민,2021,5,1,0,1,0,3,0,1,2,0,15,0,70,6,5,0.5555555555555556,0.7333333333333333
t7,김강민,2021,1,0,0,0,0,0,0,0,5,0,12,0,63,3,5,0.08333333333333333,0.08333333333333333
t8,김강민,2021,5,0,0,3,0,2,0,0,1,2,8,0,44,10,5,0.8333333333333334,2.125
t9,김강민,2021,2,0,1,0,0,0,0,0,2,0,11,0,42,5,5,0.2727272727272727,0.45454545454545453
t10,김강민,2021,3,1,0,1,0,0,0,0,1,0,9,0,42,7,5,0.5555555555555556,1.0
t11,김강민,2021,0,0,0,0,0,0,0,0,1,0,2,0,7,7,5,0.0,0.0
t12,김강민,2021,4,1,0,0,0,1,0,0,3,0,15,0,70,7,5,0.375,0.4
t13,김강민,2021,2,1,0,0,1,0,0,0,2,0,15,0,52,6,5,0.25,0.26666666666666666
t14,김강민,2021,5,1,0,0,1,1,0,0,5,0,18,0,70,4,5,0.4,0.3888888888888889
t15,김강민,2021,5,0,0,1,1,2,0,1,2,1,13,1,73,5,5,0.5294117647058824,0.6923076923076923
t16,김강민,2021,0,0,0,0,1,0,0,0,3,0,5,0,23,5,5,0.16666666666666666,0.0
t1,오태곤,2021,1,0,0,1,0,0,0,0,1,0,5,0,11,5,5,0.4,1.0
t2,오태곤,2021,3,0,0,0,1,1,0,1,3,0,10,0,52,8,5,0.4166666666666667,0.3
t4,오태곤,2021,5,2,0,0,0,2,0,1,1,0,11,0,47,7,5,0.6923076923076923,0.8181818181818182
t5,오태곤,2021,2,0,0,0,0,1,0,0,2,0,9,0,44,5,5,0.3,0.2222222222222222
t6,오태곤,2021,2,0,0,0,0,0,0,0,2,0,7,0,27,5,5,0.2857142857142857,0.2857142857142857
t7,오태곤,2021,0,0,0,0,0,0,0,1,1,0,5,0,18,5,5,0.0,0.0
t8,오태곤,2021,0,0,0,0,0,0,0,0,3,0,7,0,33,8,5,0.0,0.0
t9,오태곤,2021,3,0,0,2,0,2,0,1,1,0,7,0,32,5,5,0.7777777777777778,1.5714285714285714
t10,오태곤,2021,5,0,0,0,0,0,0,0,2,0,12,2,42,6,5,0.4166666666666667,0.4166666666666667
t11,오태곤,2021,1,1,0,0,0,0,0,0,3,0,7,2,25,8,5,0.2857142857142857,0.42857142857142855
t12,오태곤,2021,3,0,0,1,0,1,0,0,4,0,12,1,48,4,5,0.38461538461538464,0.5833333333333334
t13,오태곤,2021,3,0,0,0,0,0,0,0,1,0,6,0,20,4,5,0.5,0.5
t14,오태곤,2021,0,0,0,0,0,1,0,0,3,0,7,0,32,5,5,0.125,0.0
t15,오태곤,2021,3,1,0,1,0,0,0,0,4,0,12,0,49,6,5,0.4166666666666667,0.75
t16,오태곤,2021,1,0,0,0,0,1,0,0,2,0,10,0,43,5,5,0.18181818181818182,0.1
t1,최재훈,2021,5,2,0,0,2,3,0,1,4,0,17,1,95,5,5,0.5454545454545454,0.5294117647058824
t2,최재훈,2021,8,2,0,0,0,3,0,0,2,0,19,1,93,6,5,0.5909090909090909,0.631578947368421
t3,최재훈,2021,4,0,0,0,0,2,0,1,4,1,15,1,71,5,5,0.3333333333333333,0.26666666666666666
t4,최재훈,2021,6,1,0,2,2,1,0,1,4,0,21,0,77,35,5,0.5,0.7619047619047619
t5,최재훈,2021,6,0,0,1,0,2,0,2,3,0,22,0,101,7,5,0.375,0.45454545454545453
t6,최재훈,2021,3,0,0,0,0,2,0,1,4,0,14,0,69,5,5,0.3125,0.21428571428571427
t7,최재훈,2021,2,1,0,0,1,3,0,1,5,0,13,0,73,4,5,0.4117647058823529,0.3076923076923077
t8,최재훈,2021,3,2,0,0,2,2,0,1,2,2,12,0,74,6,5,0.5,0.5833333333333334
t9,최재훈,2021,3,1,0,0,0,1,0,1,3,0,16,0,71,5,5,0.29411764705882354,0.3125
t10,최재훈,2021,3,1,0,0,1,7,0,0,3,0,17,0,106,6,5,0.48,0.29411764705882354
t11,최재훈,2021,3,0,0,1,0,5,0,0,7,0,16,0,108,8,5,0.42857142857142855,0.4375
t12,최재훈,2021,3,0,0,1,0,4,0,0,1,1,16,0,78,7,5,0.38095238095238093,0.4375
t13,최재훈,2021,5,1,0,0,0,3,0,0,1,1,14,0,68,8,5,0.5,0.5
t14,최재훈,2021,2,0,0,0,0,3,0,0,2,0,10,0,64,6,5,0.38461538461538464,0.2
t15,최재훈,2021,3,0,0,0,0,3,0,1,3,0,16,0,77,7,5,0.3157894736842105,0.1875
t16,최재훈,2021,4,0,0,0,0,2,1,1,1,0,18,0,86,6,5,0.3333333333333333,0.2222222222222222
t1,노시환,2021,3,2,0,0,0,6,0,0,3,0,13,0,88,34,5,0.5789473684210527,0.5384615384615384
t2,노시환,2021,1,1,0,0,0,3,0,0,2,0,17,0,90,6,5,0.25,0.17647058823529413
t3,노시환,2021,8,0,0,0,0,2,0,0,7,0,19,0,87,6,5,0.47619047619047616,0.42105263157894735
t4,노시환,2021,3,0,0,0,0,4,0,2,4,0,13,0,82,5,5,0.4117647058823529,0.23076923076923078
t5,노시환,2021,7,0,0,1,0,4,0,1,3,0,18,1,90,3,5,0.5454545454545454,0.6111111111111112
t6,노시환,2021,3,1,0,1,0,3,1,1,8,0,20,0,88,5,5,0.375,0.45
t7,노시환,2021,3,0,0,2,0,6,1,0,8,0,16,0,101,5,5,0.5217391304347826,0.6875
t8,노시환,2021,1,0,0,0,0,3,0,1,5,0,16,0,76,5,5,0.21052631578947367,0.0625
t9,노시환,2021,7,1,0,2,0,5,0,0,7,0,16,1,110,6,5,0.7142857142857143,1.0625
t10,노시환,2021,4,0,0,1,0,2,0,1,5,0,19,0,82,5,5,0.3333333333333333,0.42105263157894735
t11,노시환,2021,4,1,0,0,0,1,0,2,4,0,21,1,82,4,5,0.2727272727272727,0.2857142857142857
t12,노시환,2021,7,0,0,0,0,2,2,0,5,0,22,0,81,8,5,0.4230769230769231,0.3181818181818182
t13,노시환,2021,6,1,0,2,0,3,0,0,6,0,18,1,83,5,5,0.5714285714285714,0.8888888888888888
t14,노시환,2021,5,1,0,2,0,3,1,1,5,0,18,0,84,5,5,0.5454545454545454,0.8333333333333334
t15,노시환,2021,4,0,0,0,0,2,0,1,4,0,17,0,75,5,5,0.3157894736842105,0.23529411764705882
t16,노시환,2021,8,4,0,2,0,1,0,0,9,0,21,0,86,6,5,0.6818181818181818,1.1428571428571428
t1,한동희,2021,1,0,0,0,0,3,0,0,1,0,6,0,38,6,5,0.4444444444444444,0.16666666666666666
t2,한동희,2021,3,1,0,0,0,1,0,0,3,0,12,0,59,6,5,0.38461538461538464,0.4166666666666667
t3,한동희,2021,0,0,0,0,0,4,0,0,3,0,10,0,64,4,5,0.2857142857142857,0.0
t5,한동희,2021,4,1,0,1,0,2,0,1,7,0,20,0,79,5,5,0.36363636363636365,0.5
t6,한동희,2021,6,0,0,2,1,2,0,0,2,0,17,0,75,17,5,0.55,0.8235294117647058
t7,한동희,2021,4,0,0,0,0,2,0,1,3,0,14,0,65,5,5,0.375,0.2857142857142857
t8,한동희,2021,2,1,0,0,0,5,1,0,4,0,16,0,80,6,5,0.4090909090909091,0.25
t9,한동희,2021,4,1,0,1,0,1,0,1,4,0,17,0,66,7,5,0.3888888888888889,0.5882352941176471
t10,한동희,2021,2,0,0,0,0,3,0,3,5,0,20,0,101,7,5,0.21739130434782608,0.1
t11,한동희,2021,5,1,0,1,0,3,0,0,4,0,20,0,96,4,5,0.43478260869565216,0.55
t12,한동희,2021,4,2,0,1,0,1,0,1,3,0,14,0,64,5,5,0.5333333333333333,0.8571428571428571
t13,한동희,2021,5,1,0,1,0,3,0,3,2,0,17,0,88,4,5,0.5,0.6470588235294118
t14,한동희,2021,4,1,0,0,1,5,0,1,6,0,14,0,99,5,5,0.55,0.42857142857142855
t15,한동희,2021,7,1,0,1,0,5,0,1,7,1,18,0,103,5,5,0.5833333333333334,0.7222222222222222
t1,박병호,2021,1,0,0,1,0,5,1,0,3,0,15,0,87,4,5,0.38095238095238093,0.3333333333333333
t2,박병호,2021,1,1,0,0,0,0,0,0,6,0,13,0,64,5,5,0.15384615384615385,0.23076923076923078
t3,박병호,2021,2,1,0,0,3,1,0,2,7,0,15,0,64,8,5,0.3684210526315789,0.26666666666666666
t5,박병호,2021,4,1,0,0,1,3,0,0,4,0,17,0,86,6,5,0.42857142857142855,0.35294117647058826
t6,박병호,2021,7,2,0,1,0,3,0,1,3,0,20,0,93,5,5,0.5652173913043478,0.75
t7,박병호,2021,2,1,0,0,0,5,1,1,5,0,15,0,103,5,5,0.42857142857142855,0.26666666666666666
t8,박병호,2021,5,1,0,3,1,3,0,0,6,0,19,0,107,5,5,0.5652173913043478,1.0
t9,박병호,2021,4,0,0,1,0,3,0,1,7,0,17,0,71,4,5,0.4,0.47058823529411764
t10,박병호,2021,4,1,0,0,1,2,0,0,4,0,18,0,95,6,5,0.38095238095238093,0.3333333333333333
t11,박병호,2021,6,4,0,1,1,2,0,0,5,0,21,0,88,6,5,0.5833333333333334,0.8571428571428571
t12,박병호,2021,3,1,0,0,4,1,0,0,8,0,16,0,86,4,5,0.42857142857142855,0.3125
t13,박병호,2021,4,0,0,0,1,1,0,0,7,0,20,0,74,5,5,0.2727272727272727,0.2
t14,박병호,2021,3,0,0,2,0,2,0,0,5,0,18,0,80,4,5,0.35,0.6111111111111112
t15,박병호,2021,4,0,0,1,0,3,0,0,11,0,20,0,108,5,5,0.34782608695652173,0.4
t1,오재일,2021,5,0,0,1,0,4,0,0,5,0,16,0,85,5,5,0.5,0.5625
t2,오재일,2021,5,0,0,1,0,1,1,0,5,0,20,0,60,5,5,0.36363636363636365,0.45
t3,오재일,2021,2,0,0,0,0,4,0,0,5,0,14,0,70,6,5,0.3333333333333333,0.14285714285714285
t4,오재일,2021,5,1,0,0,0,6,1,0,2,0,15,0,89,34,5,0.5909090909090909,0.4666666666666667
t5,오재일,2021,6,1,0,1,0,1,0,0,6,0,21,0,87,8,5,0.4090909090909091,0.5714285714285714
t6,오재일,2021,1,0,0,1,0,1,1,0,6,0,13,0,45,4,5,0.26666666666666666,0.38461538461538464
t7,오재일,2021,5,0,0,1,0,3,1,1,6,0,18,0,90,6,5,0.45454545454545453,0.5
t8,오재일,2021,2,1,0,0,0,4,0,0,6,0,18,0,97,4,5,0.3181818181818182,0.2222222222222222
t9,오재일,2021,7,1,0,1,0,3,1,0,5,0,18,0,72,5,5,0.5909090909090909,0.7222222222222222
t10,오재일,2021,10,3,0,1,0,3,1,0,3,0,20,0,82,5,5,0.75,1.0
t11,오재일,2021,6,1,0,4,0,1,0,0,5,0,18,0,66,4,5,0.631578947368421,1.3333333333333333
t12,오재일,2021,2,0,0,1,0,2,0,1,5,0,15,0,67,5,5,0.29411764705882354,0.4
t13,오재일,2021,5,1,0,1,0,3,0,0,7,0,17,0,79,5,5,0.5,0.6470588235294118
t14,오재일,2021,6,2,0,1,0,3,0,1,2,0,19,0,97,5,5,0.5454545454545454,0.7368421052631579
t15,오재일,2021,2,0,0,0,0,1,0,0,6,0,18,0,93,6,5,0.15789473684210525,0.1111111111111111
t1,이지영,2021,5,0,0,0,0,0,0,0,1,0,13,0,42,7,5,0.38461538461538464,0.38461538461538464
t2,이지영,2021,3,0,0,0,0,1,0,1,1,0,11,0,47,8,5,0.3333333333333333,0.2727272727272727
t3,이지영,2021,1,0,0,0,0,1,0,1,0,1,13,0,47,4,5,0.13333333333333333,0.07692307692307693
t4,이지영,2021,6,0,0,0,0,0,0,0,2,0,17,0,56,9,5,0.35294117647058826,0.35294117647058826
t5,이지영,2021,5,0,0,0,1,4,0,0,1,1,11,1,91,6,5,0.5882352941176471,0.45454545454545453
t6,이지영,2021,1,0,0,0,0,0,0,1,0,0,7,0,26,5,5,0.14285714285714285,0.14285714285714285
t7,이지영,2021,0,0,0,0,0,0,0,0,2,0,4,0,16,4,5,0.0,0.0
t8,이지영,2021,3,0,0,0,0,0,0,0,1,0,13,1,46,4,5,0.23076923076923078,0.23076923076923078
t9,이지영,2021,1,0,0,0,0,0,0,0,1,0,9,0,27,5,5,0.1111111111111111,0.1111111111111111
t10,이지영,2021,2,0,0,0,0,0,0,2,0,0,12,0,36,7,5,0.16666666666666666,0.16666666666666666
t11,이지영,2021,8,1,0,0,0,2,1,1,2,0,16,0,61,5,5,0.631578947368421,0.625
t12,이지영,2021,3,1,0,0,0,0,0,0,0,0,6,0,16,4,5,0.6666666666666666,0.8333333333333334
t13,이지영,2021,2,0,0,0,0,0,0,0,0,0,7,0,17,6,5,0.2857142857142857,0.2857142857142857
