,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t2,정현,2019,1,0,0,0,0,0,0,0,4,0,7,0,28,6,5,0.14285714285714285,0.14285714285714285
t5,정현,2019,1,0,0,0,0,3,0,1,4,0,10,1,60,7,5,0.3076923076923077,0.1
t1,김호재,2019,0,0,0,0,0,0,0,0,0,0,1,0,4,9,5,0.0,0.0
t2,김호재,2019,1,0,0,0,0,0,0,0,2,0,8,0,37,14,5,0.125,0.125
t3,김호재,2019,1,0,0,0,0,0,0,0,2,0,5,0,11,18,5,0.2,0.2
t4,김호재,2019,1,0,0,0,0,0,0,0,1,0,4,0,11,16,5,0.25,0.25
t5,김호재,2019,2,0,0,0,0,0,0,0,2,0,9,0,29,7,5,0.2222222222222222,0.2222222222222222
t1,백용환,2019,2,0,0,0,1,0,0,0,1,0,9,0,27,10,5,0.3,0.2222222222222222
t2,백용환,2019,1,1,0,0,0,0,0,0,4,0,7,0,26,6,5,0.2857142857142857,0.42857142857142855
t3,백용환,2019,4,0,0,0,0,1,0,0,5,0,17,0,64,34,5,0.2777777777777778,0.23529411764705882
t5,백용환,2019,0,0,0,0,0,0,0,0,0,0,5,0,17,7,5,0.0,0.0
t1,공민규,2019,0,0,0,0,1,0,0,0,4,0,6,0,29,8,5,0.14285714285714285,0.0
t2,공민규,2019,2,0,0,1,0,0,0,0,1,0,8,0,32,32,5,0.375,0.75
t3,공민규,2019,3,0,0,0,0,3,0,0,3,0,11,0,76,32,5,0.42857142857142855,0.2727272727272727
t4,공민규,2019,3,0,0,0,0,0,0,0,3,0,9,0,34,10,5,0.3333333333333333,0.3333333333333333
t5,공민규,2019,2,0,0,2,0,2,0,0,5,0,11,0,53,5,5,0.46153846153846156,0.9090909090909091
t1,오선우,2019,1,0,0,0,0,2,0,0,4,0,7,0,34,7,5,0.3333333333333333,0.14285714285714285
t2,오선우,2019,1,1,0,0,0,0,0,0,3,0,9,0,28,11,5,0.2222222222222222,0.3333333333333333
t4,오선우,2019,3,0,0,1,0,0,0,0,5,0,15,0,52,5,5,0.26666666666666666,0.4666666666666667
t1,김인태,2019,1,0,1,0,0,0,0,0,0,0,3,0,15,29,5,0.6666666666666666,1.3333333333333333
t2,김인태,2019,3,0,0,1,0,4,0,1,3,0,12,0,70,3,5,0.5,0.5833333333333334
t3,김인태,2019,4,1,0,0,0,2,0,1,2,0,15,1,64,4,5,0.4117647058823529,0.4
t4,김인태,2019,4,1,0,1,0,1,0,0,1,1,16,0,64,11,5,0.3888888888888889,0.625
t2,송준석,2019,1,0,0,0,0,0,0,0,0,0,5,0,13,20,5,0.2,0.2
t3,송준석,2019,2,0,0,1,1,0,0,1,2,0,10,0,44,6,5,0.36363636363636365,0.6
t4,송준석,2019,1,1,0,0,0,1,0,1,2,0,7,0,30,9,5,0.375,0.42857142857142855
t1,정범모,2019,2,0,0,1,0,0,0,0,2,2,9,0,31,10,5,0.2727272727272727,0.6666666666666666
t3,정범모,2019,1,0,0,0,0,1,0,0,2,0,5,0,24,8,5,0.3333333333333333,0.2
t4,정범모,2019,5,1,0,1,0,0,0,0,5,0,11,0,44,13,5,0.6363636363636364,1.0
t5,정범모,2019,0,0,0,0,0,1,0,0,4,0,6,1,29,7,5,0.14285714285714285,0.0
t1,나성범,2019,7,2,0,2,0,4,0,0,6,0,19,2,84,5,5,0.6521739130434783,1.0
t2,나성범,2019,7,3,0,0,0,0,0,2,8,0,22,0,81,7,5,0.45454545454545453,0.5909090909090909
t3,나성범,2019,7,1,1,0,0,4,0,0,5,0,21,0,108,5,5,0.52,0.5714285714285714
t4,나성범,2019,9,5,0,0,0,3,0,0,5,0,19,0,94,6,5,0.7727272727272727,1.0
t3,국해성,2019,2,1,0,0,0,2,0,0,5,0,12,0,62,6,5,0.35714285714285715,0.3333333333333333
t3,주효상,2019,1,0,1,0,0,0,0,0,1,0,4,0,16,11,5,0.5,1.0
t4,주효상,2019,1,0,0,0,0,1,0,0,4,0,12,0,62,11,5,0.15384615384615385,0.08333333333333333
t1,손주인,2019,1,0,0,0,0,0,0,2,1,0,8,0,28,14,5,0.125,0.125
t2,손주인,2019,3,0,0,1,0,2,0,1,2,2,10,0,44,8,5,0.42857142857142855,0.7
t3,손주인,2019,0,0,0,0,0,0,0,0,1,0,8,0,28,7,5,0.0,0.0
t1,정병곤,2019,0,0,0,0,0,2,0,0,0,0,7,0,40,14,5,0.2222222222222222,0.0
t2,정병곤,2019,1,0,0,0,1,0,0,0,0,0,4,0,10,12,5,0.4,0.25
t3,정병곤,2019,1,1,0,0,0,0,0,0,4,0,8,0,33,4,5,0.25,0.375
t4,정병곤,2019,3,0,0,0,1,0,0,2,0,0,8,0,27,28,5,0.4444444444444444,0.375
t1,박정권,2019,1,0,0,1,0,0,0,0,6,0,9,0,36,33,5,0.2222222222222222,0.5555555555555556
t2,박정권,2019,1,1,0,0,0,0,0,0,0,0,8,0,18,10,5,0.25,0.375
t3,박정권,2019,0,0,0,0,0,1,0,0,4,0,6,0,30,9,5,0.14285714285714285,0.0
t4,박정권,2019,4,0,0,0,0,4,0,0,3,0,11,0,71,7,5,0.5333333333333333,0.36363636363636365
t1,이범호,2019,1,0,0,0,0,1,0,0,0,0,7,0,26,8,5,0.25,0.14285714285714285
t3,이범호,2019,3,0,0,0,0,0,0,0,1,0,9,0,23,5,5,0.3333333333333333,0.3333333333333333
t1,백승민,2019,1,0,0,0,0,0,0,1,3,0,8,0,33,14,5,0.125,0.125
t2,백승민,2019,1,0,0,0,0,1,0,1,3,0,13,0,65,18,5,0.14285714285714285,0.07692307692307693
t3,백승민,2019,4,0,0,0,0,1,0,0,6,0,13,0,59,6,5,0.35714285714285715,0.3076923076923077
t1,김진곤,2019,2,1,0,0,0,0,0,1,5,1,12,0,42,6,5,0.23076923076923078,0.3333333333333333
t3,김진곤,2019,1,1,0,0,0,1,0,0,1,1,3,0,13,5,5,0.6,1.0
t2,양종민,2019,2,1,0,0,0,1,0,2,3,2,12,0,54,4,5,0.26666666666666666,0.3333333333333333
t3,양종민,2019,2,0,0,0,0,1,0,0,4,0,14,0,54,4,5,0.2,0.14285714285714285
t1,김창평,2019,0,0,0,0,0,1,0,1,2,2,9,0,37,11,5,0.08333333333333333,0.0
t2,김창평,2019,2,0,0,0,0,1,0,0,3,0,11,0,50,5,5,0.25,0.18181818181818182
t3,김창평,2019,4,1,0,0,0,1,0,0,5,1,17,0,82,4,5,0.3157894736842105,0.35294117647058826
t1,김인환,2019,1,0,0,0,0,1,0,0,3,0,10,0,44,4,5,0.18181818181818182,0.1
t2,김인환,2019,3,1,0,0,0,0,0,0,2,0,11,0,42,6,5,0.36363636363636365,0.45454545454545453
t3,김인환,2019,2,0,0,0,0,0,0,0,2,0,14,0,52,6,5,0.14285714285714285,0.14285714285714285
t1,이성규,2019,3,0,0,0,0,0,0,1,6,0,18,0,64,4,5,0.16666666666666666,0.16666666666666666
t2,이성규,2019,5,2,0,2,0,1,0,0,3,0,11,0,51,6,5,0.8333333333333334,1.5454545454545454
t3,이성규,2019,3,0,0,0,1,1,0,0,4,0,11,1,51,13,5,0.38461538461538464,0.2727272727272727
t1,정보근,2019,0,0,0,0,1,1,0,1,6,0,12,0,64,8,5,0.14285714285714285,0.0
t2,정보근,2019,1,0,0,0,0,0,0,1,2,0,9,0,29,7,5,0.1111111111111111,0.1111111111111111
t3,정보근,2019,3,0,0,0,0,1,0,0,2,0,11,0,39,8,5,0.3333333333333333,0.2727272727272727
t1,최준우,2019,0,0,0,0,0,1,0,0,0,0,8,0,40,5,5,0.1111111111111111,0.0
t2,최준우,2019,4,2,0,0,0,1,0,1,2,0,15,0,63,15,5,0.4375,0.5333333333333333
t1,강승호,2019,0,0,0,0,0,0,0,1,6,1,13,0,56,4,5,0.0,0.0
t2,강승호,2019,5,0,0,1,0,0,0,0,7,0,18,0,68,7,5,0.3333333333333333,0.5
t3,강승호,2019,1,0,0,1,0,2,0,0,5,0,8,0,44,7,5,0.4,0.625
t1,이동훈,2019,4,1,0,0,0,0,0,0,3,0,9,1,33,5,5,0.5555555555555556,0.6666666666666666
t2,이동훈,2019,3,0,0,0,0,0,0,0,3,0,13,1,38,8,5,0.23076923076923078,0.23076923076923078
t2,백승현,2019,1,0,0,0,0,0,0,1,4,0,15,0,51,14,5,0.06666666666666667,0.06666666666666667
t1,해즐베이커,2019,0,0,0,0,1,3,0,0,7,0,16,1,86,5,5,0.2,0.0
t2,해즐베이커,2019,5,2,0,2,0,1,0,0,10,0,21,0,87,5,5,0.45454545454545453,0.8095238095238095
t1,페르난데스,2020,6,0,0,2,0,0,0,0,1,0,20,0,68,6,5,0.4,0.7
t2,페르난데스,2020,3,0,0,0,0,1,0,2,2,0,20,0,78,8,5,0.19047619047619047,0.15
t3,페르난데스,2020,6,0,0,2,0,3,0,2,0,0,18,0,86,9,5,0.5238095238095238,0.7777777777777778
t4,페르난데스,2020,4,1,0,1,2,2,0,3,0,0,18,0,80,6,5,0.45454545454545453,0.5555555555555556
t5,페르난데스,2020,6,0,0,0,0,2,0,0,1,0,20,0,76,4,5,0.36363636363636365,0.3
t6,페르난데스,2020,9,1,0,1,0,5,0,1,0,0,21,0,79,4,5,0.6153846153846154,0.7142857142857143
t7,페르난데스,2020,2,1,0,0,0,3,0,1,1,0,20,0,92,5,5,0.2608695652173913,0.2
t8,페르난데스,2020,7,1,0,0,1,1,0,0,1,0,19,0,77,4,5,0.47619047619047616,0.47368421052631576
t9,페르난데스,2020,3,0,0,1,0,0,0,0,3,0,20,0,70,5,5,0.2,0.35
t10,페르난데스,2020,6,0,0,1,1,0,0,2,3,0,21,0,70,4,5,0.36363636363636365,0.47619047619047616
t11,페르난데스,2020,6,2,0,0,0,4,0,1,0,0,20,0,75,5,5,0.5,0.5
t12,페르난데스,2020,9,1,0,0,0,1,0,0,2,0,23,0,80,5,5,0.4583333333333333,0.4782608695652174
t13,페르난데스,2020,8,1,0,0,0,3,0,2,2,0,22,0,103,4,5,0.48,0.45454545454545453
t14,페르난데스,2020,10,2,0,2,0,2,0,0,0,0,22,0,87,5,5,0.6666666666666666,1.0
t15,페르난데스,2020,8,1,0,0,1,0,0,0,3,0,22,0,88,5,5,0.43478260869565216,0.45454545454545453
t16,페르난데스,2020,7,0,0,0,0,1,0,2,2,0,19,0,82,6,5,0.4,0.3684210526315789
t17,페르난데스,2020,5,0,0,0,1,3,0,1,5,0,19,0,93,5,5,0.391304347826087,0.2631578947368421
t18,페르난데스,2020,5,1,0,2,0,4,0,0,1,0,18,0,98,6,5,0.5454545454545454,0.8333333333333334
t19,페르난데스,2020,7,1,0,1,0,2,1,0,1,0,20,0,69,7,5,0.5217391304347826,0.65
t20,페르난데스,2020,5,0,0,1,1,2,0,0,1,0,20,0,87,6,5,0.391304347826087,0.45
t21,페르난데스,2020,8,1,0,2,2,0,0,0,3,0,23,0,83,5,5,0.52,0.782608695652174
t22,페르난데스,2020,8,1,0,1,1,4,0,1,0,0,17,0,88,5,5,0.6818181818181818,0.8235294117647058
t23,페르난데스,2020,8,4,0,0,0,5,0,0,0,0,19,0,84,4,5,0.7083333333333334,0.8421052631578947
t24,페르난데스,2020,5,0,0,0,1,0,0,2,1,0,21,0,83,4,5,0.2727272727272727,0.23809523809523808
t25,페르난데스,2020,6,1,0,2,1,2,0,3,0,0,21,0,89,5,5,0.5,0.7619047619047619
t26,페르난데스,2020,5,0,0,0,0,2,0,2,4,0,21,0,101,5,5,0.30434782608695654,0.23809523809523808
t27,페르난데스,2020,8,1,0,1,0,2,0,2,1,0,22,0,88,5,5,0.5,0.6363636363636364
t28,페르난데스,2020,6,1,0,0,0,1,0,0,0,0,18,0,70,5,5,0.42105263157894735,0.4444444444444444
t29,페르난데스,2020,11,1,0,2,0,3,0,0,2,0,20,0,98,4,5,0.7391304347826086,1.05
t30,페르난데스,2020,8,2,0,1,1,2,0,1,3,0,22,0,96,4,5,0.56,0.7272727272727273
t31,페르난데스,2020,13,4,0,1,0,1,0,1,2,0,22,0,84,6,5,0.8260869565217391,1.1363636363636365
t1,정수빈,2020,7,1,1,0,2,1,0,1,3,0,19,2,82,6,5,0.5454545454545454,0.631578947368421
t2,정수빈,2020,3,1,0,0,1,1,0,0,5,2,18,1,80,8,5,0.2727272727272727,0.2777777777777778
t3,정수빈,2020,7,0,0,1,0,3,0,0,0,1,17,2,84,9,5,0.5238095238095238,0.6470588235294118
t4,정수빈,2020,7,0,2,1,0,2,0,0,2,0,19,0,75,6,5,0.5714285714285714,0.8947368421052632
t5,정수빈,2020,6,1,0,0,0,3,1,0,0,0,15,2,73,4,5,0.5789473684210527,0.5333333333333333
t6,정수빈,2020,5,1,0,0,0,5,0,0,3,0,17,1,89,4,5,0.5,0.4117647058823529
t7,정수빈,2020,4,0,0,0,0,3,0,0,2,1,15,0,69,5,5,0.3684210526315789,0.26666666666666666
t8,정수빈,2020,2,1,0,0,0,3,0,0,1,0,17,0,81,4,5,0.3,0.23529411764705882
t9,정수빈,2020,3,0,0,0,0,5,0,1,2,0,16,1,79,5,5,0.38095238095238093,0.1875
t10,정수빈,2020,9,2,0,0,0,1,0,0,1,0,20,0,70,4,5,0.5714285714285714,0.65
t11,정수빈,2020,1,0,0,0,0,0,0,1,6,0,18,0,68,5,5,0.05555555555555555,0.05555555555555555
t12,정수빈,2020,4,1,1,0,0,2,0,0,2,0,16,1,76,5,5,0.4444444444444444,0.5625
t13,정수빈,2020,8,0,0,1,0,2,0,0,1,0,19,0,82,4,5,0.5238095238095238,0.631578947368421
t14,정수빈,2020,8,2,0,0,0,0,0,1,2,1,23,2,85,5,5,0.4166666666666667,0.5217391304347826
t15,정수빈,2020,7,1,0,0,0,5,0,1,1,0,19,1,103,5,5,0.5416666666666666,0.47368421052631576
t16,정수빈,2020,9,0,0,0,0,0,0,0,2,0,20,1,70,6,5,0.45,0.45
t17,정수빈,2020,7,0,0,0,0,2,1,0,4,0,18,0,79,5,5,0.47619047619047616,0.3888888888888889
t18,정수빈,2020,7,1,0,0,1,2,1,0,1,0,18,1,75,6,5,0.5454545454545454,0.5
t19,정수빈,2020,3,1,1,0,0,3,0,1,0,1,14,0,72,7,5,0.4444444444444444,0.5714285714285714
t20,정수빈,2020,8,0,1,1,0,1,0,0,1,0,17,1,83,6,5,0.6111111111111112,0.8823529411764706
t21,정수빈,2020,3,0,0,0,0,0,0,0,4,0,16,1,68,5,5,0.1875,0.1875
t22,정수빈,2020,0,0,0,0,0,0,0,0,0,1,10,0,37,5,5,0.0,0.0
t23,정수빈,2020,4,0,1,0,0,3,0,0,4,0,17,0,70,4,5,0.4,0.4117647058823529
t24,정수빈,2020,7,2,1,0,1,2,0,2,1,0,16,0,74,4,5,0.6842105263157895,0.875
t25,정수빈,2020,4,0,0,1,0,1,0,2,3,0,20,0,88,4,5,0.2857142857142857,0.4
t26,정수빈,2020,5,1,0,0,0,1,0,0,1,1,14,0,60,7,5,0.4375,0.5
t27,정수빈,2020,3,0,1,0,0,3,0,0,3,0,19,1,99,4,5,0.3181818181818182,0.3157894736842105
t28,정수빈,2020,7,1,0,0,0,0,0,1,4,2,18,0,80,5,5,0.4,0.5
t29,정수빈,2020,6,1,0,0,0,2,0,0,3,0,18,0,74,5,5,0.45,0.4444444444444444
t30,정수빈,2020,4,1,0,0,0,1,0,0,1,0,20,1,71,6,5,0.2857142857142857,0.3
t1,김재환,2020,1,0,0,0,0,2,0,1,4,0,19,0,82,6,5,0.14285714285714285,0.05263157894736842
t2,김재환,2020,6,1,0,1,0,0,0,2,6,0,20,0,82,8,5,0.4,0.6
t3,김재환,2020,4,1,0,1,0,3,0,0,6,0,19,0,84,9,5,0.4090909090909091,0.5263157894736842
t4,김재환,2020,3,0,0,1,0,5,0,0,6,0,17,0,98,6,5,0.4090909090909091,0.4117647058823529
t5,김재환,2020,5,1,0,1,0,5,1,0,7,0,17,0,100,4,5,0.5652173913043478,0.6470588235294118
t6,김재환,2020,8,3,0,2,0,3,0,1,2,0,23,0,83,4,5,0.6153846153846154,0.9565217391304348
t7,김재환,2020,3,1,0,1,0,4,0,1,6,0,15,0,84,5,5,0.47368421052631576,0.6
t8,김재환,2020,3,1,1,1,0,4,0,2,7,0,16,0,87,4,5,0.5,0.75
t9,김재환,2020,5,2,0,1,0,4,0,1,5,0,17,0,82,5,5,0.5714285714285714,0.7647058823529411
t10,김재환,2020,4,0,0,2,1,0,0,0,2,0,20,0,83,4,5,0.3333333333333333,0.6
t11,김재환,2020,4,2,0,0,0,2,0,0,10,0,22,0,96,5,5,0.3333333333333333,0.36363636363636365
t12,김재환,2020,3,0,0,1,0,3,0,0,3,0,17,0,67,5,5,0.35,0.4117647058823529
t13,김재환,2020,6,1,0,1,0,1,0,1,2,0,19,0,66,4,5,0.45,0.631578947368421
t14,김재환,2020,4,1,0,2,0,7,0,0,6,0,15,2,96,5,5,0.6363636363636364,0.9333333333333333
t15,김재환,2020,5,0,0,1,0,6,1,0,7,0,18,1,106,5,5,0.52,0.5
t16,김재환,2020,5,1,0,1,0,2,0,1,3,0,17,0,66,9,5,0.47368421052631576,0.6470588235294118
t17,김재환,2020,6,1,0,1,0,0,0,1,7,0,20,0,82,5,5,0.4,0.6
t18,김재환,2020,4,2,0,2,0,2,0,0,6,0,19,0,89,7,5,0.47619047619047616,0.8421052631578947
t19,김재환,2020,7,2,0,0,0,2,0,1,3,0,18,1,70,4,5,0.55,0.6111111111111112
t20,김재환,2020,6,0,0,0,0,3,0,2,6,0,20,0,92,4,5,0.391304347826087,0.3
t21,김재환,2020,6,0,0,0,0,5,0,0,5,0,16,0,78,4,5,0.5238095238095238,0.375
t22,김재환,2020,3,0,0,1,0,5,0,0,7,0,15,0,87,5,5,0.45,0.4666666666666667
t23,김재환,2020,10,2,0,2,0,8,0,0,4,0,19,2,112,6,5,0.8148148148148148,1.1578947368421053
t24,김재환,2020,4,0,0,1,0,2,1,0,4,0,20,0,84,5,5,0.34782608695652173,0.4
t25,김재환,2020,2,0,0,1,0,2,0,1,8,0,21,0,96,5,5,0.21739130434782608,0.2857142857142857
t26,김재환,2020,5,0,0,2,0,3,0,1,6,0,19,0,64,4,5,0.45454545454545453,0.6842105263157895
t27,김재환,2020,3,0,0,0,0,2,0,1,7,0,16,0,68,4,5,0.2777777777777778,0.1875
t28,김재환,2020,5,2,0,0,0,2,0,0,7,0,20,0,96,6,5,0.4090909090909091,0.45
t29,김재환,2020,3,2,0,0,0,4,0,0,7,0,19,0,90,5,5,0.391304347826087,0.3684210526315789
t30,김재환,2020,11,1,0,3,0,3,0,0,5,0,22,0,95,6,5,0.72,1.1363636363636365
t1,최주환,2020,3,1,0,0,2,2,0,0,6,0,17,0,96,6,5,0.38095238095238093,0.29411764705882354
t2,최주환,2020,2,0,0,1,1,1,0,0,1,0,10,0,60,12,5,0.4166666666666667,0.6
t3,최주환,2020,5,1,0,0,0,0,0,0,1,0,16,0,67,9,5,0.375,0.4375
t4,최주환,2020,3,0,0,0,2,3,0,0,2,0,16,0,87,4,5,0.38095238095238093,0.1875
t5,최주환,2020,7,1,0,2,0,1,0,0,3,0,21,0,85,5,5,0.5,0.8095238095238095
t6,최주환,2020,8,1,1,1,0,1,0,0,3,0,22,0,107,5,5,0.5217391304347826,0.7727272727272727
t7,최주환,2020,6,2,0,1,0,6,1,0,3,0,15,0,90,4,5,0.7272727272727273,0.9333333333333333
t8,최주환,2020,7,1,1,0,1,1,1,0,2,0,17,0,78,4,5,0.6,0.7058823529411765
t9,최주환,2020,5,1,0,0,0,1,0,0,3,0,20,0,93,4,5,0.3333333333333333,0.35
t10,최주환,2020,6,0,0,0,0,1,0,0,2,0,17,0,83,6,5,0.3888888888888889,0.35294117647058826
t11,최주환,2020,5,1,0,1,0,2,0,0,1,0,17,0,67,5,5,0.47368421052631576,0.6470588235294118
t12,최주환,2020,4,2,0,0,0,1,0,0,1,0,16,0,88,5,5,0.4117647058823529,0.5
t13,최주환,2020,8,0,0,1,0,0,0,0,3,1,21,0,90,5,5,0.4090909090909091,0.5714285714285714
t14,최주환,2020,7,2,0,0,0,4,0,0,0,0,14,1,87,5,5,0.7222222222222222,0.7857142857142857
t15,최주환,2020,3,1,0,0,0,3,0,1,2,0,17,0,97,6,5,0.35,0.29411764705882354
t16,최주환,2020,4,0,1,0,0,0,0,0,1,0,17,0,62,5,5,0.29411764705882354,0.4117647058823529
t17,최주환,2020,5,0,0,2,0,2,0,0,5,0,19,0,92,6,5,0.42857142857142855,0.6842105263157895
t18,최주환,2020,2,0,0,0,0,1,0,1,2,0,18,1,75,8,5,0.15789473684210525,0.1111111111111111
t19,최주환,2020,6,2,1,0,0,2,0,0,4,0,19,0,98,6,5,0.5238095238095238,0.6842105263157895
t20,최주환,2020,9,1,0,0,1,2,0,1,2,0,18,0,88,5,5,0.6190476190476191,0.6111111111111112
t21,최주환,2020,8,0,0,0,0,1,0,0,6,0,20,0,92,5,5,0.42857142857142855,0.4
t22,최주환,2020,5,1,0,0,0,1,0,1,1,0,21,0,82,4,5,0.3181818181818182,0.3333333333333333
t23,최주환,2020,9,3,0,2,0,3,0,0,0,0,20,0,97,4,5,0.7391304347826086,1.15
t24,최주환,2020,5,1,0,0,0,5,2,0,3,0,19,0,88,5,5,0.5,0.3684210526315789
t25,최주환,2020,4,2,0,0,0,1,0,0,5,0,20,0,108,5,5,0.3333333333333333,0.4
t26,최주환,2020,8,1,0,2,0,2,1,0,2,0,19,0,96,5,5,0.6363636363636364,0.9473684210526315
t27,최주환,2020,2,0,0,0,1,0,0,2,3,0,17,0,78,5,5,0.16666666666666666,0.11764705882352941
t28,최주환,2020,4,2,0,1,0,2,0,1,2,0,19,0,82,4,5,0.42857142857142855,0.631578947368421
t29,최주환,2020,6,3,0,2,0,1,0,0,3,0,16,0,81,4,5,0.7058823529411765,1.25
t30,최주환,2020,4,0,0,1,1,1,0,0,1,0,17,0,69,6,5,0.3684210526315789,0.47058823529411764
t1,배정대,2020,4,0,0,0,0,2,0,1,6,0,17,0,73,14,5,0.3157894736842105,0.23529411764705882
t2,배정대,2020,8,1,0,0,1,4,0,0,5,1,19,1,99,7,5,0.56,0.5263157894736842
t3,배정대,2020,2,0,0,0,0,2,0,1,7,0,19,0,79,5,5,0.19047619047619047,0.10526315789473684
t4,배정대,2020,4,0,0,0,0,2,0,0,5,0,18,0,79,5,5,0.3,0.2222222222222222
t5,배정대,2020,4,1,0,0,1,1,0,1,5,0,20,1,83,5,5,0.3181818181818182,0.3
t6,배정대,2020,5,0,0,0,0,1,0,0,4,0,19,0,90,3,5,0.3,0.2631578947368421
t7,배정대,2020,6,0,0,0,0,4,0,1,6,0,20,2,106,5,5,0.4166666666666667,0.3
t8,배정대,2020,6,0,0,1,0,0,0,0,9,0,25,1,101,5,5,0.28,0.4
t9,배정대,2020,5,1,0,1,0,3,0,0,5,0,17,0,87,5,5,0.5,0.6470588235294118
t10,배정대,2020,3,0,0,0,0,5,0,0,0,0,14,1,83,5,5,0.42105263157894735,0.21428571428571427
t11,배정대,2020,5,0,0,1,0,1,0,1,5,1,17,0,60,4,5,0.3684210526315789,0.5294117647058824
t12,배정대,2020,2,1,0,1,0,4,0,0,4,0,18,1,107,4,5,0.36363636363636365,0.4444444444444444
t13,배정대,2020,4,0,0,0,0,4,0,1,5,0,16,0,97,5,5,0.4,0.25
t14,배정대,2020,3,2,0,0,0,5,0,0,4,0,18,1,85,5,5,0.43478260869565216,0.3888888888888889
t15,배정대,2020,5,1,0,0,0,4,0,1,5,0,14,1,80,7,5,0.5555555555555556,0.5
t16,배정대,2020,7,0,0,1,0,2,0,1,4,0,18,0,73,6,5,0.5,0.6111111111111112
t17,배정대,2020,7,0,0,2,0,1,0,0,6,0,18,3,74,7,5,0.5263157894736842,0.8333333333333334
t18,배정대,2020,3,0,0,0,0,2,0,0,7,1,17,2,87,4,5,0.25,0.17647058823529413
t19,배정대,2020,6,2,0,0,0,4,0,0,6,0,18,1,83,4,5,0.5454545454545454,0.5555555555555556
t20,배정대,2020,9,0,0,3,1,2,0,0,6,0,20,2,100,4,5,0.6521739130434783,1.05
t21,배정대,2020,4,0,0,0,1,2,0,0,7,1,22,1,91,5,5,0.2692307692307692,0.18181818181818182
t22,배정대,2020,6,1,0,2,0,1,0,0,4,0,21,0,99,6,5,0.45454545454545453,0.7619047619047619
t23,배정대,2020,7,3,0,0,1,4,0,1,7,0,21,2,115,5,5,0.5769230769230769,0.6190476190476191
t24,배정대,2020,6,1,1,0,0,1,0,0,3,0,18,0,67,6,5,0.47368421052631576,0.6111111111111112
t25,배정대,2020,6,2,0,0,0,2,0,0,4,0,20,0,70,4,5,0.45454545454545453,0.5
t26,배정대,2020,9,3,0,1,0,1,0,1,4,0,22,0,86,4,5,0.6086956521739131,0.8636363636363636
t27,배정대,2020,5,2,0,0,0,1,0,0,4,1,18,1,84,5,5,0.4,0.5
t28,배정대,2020,10,2,2,0,0,2,0,0,3,0,18,1,74,5,5,0.8,1.1111111111111112
t29,배정대,2020,3,1,0,0,0,1,0,0,6,0,16,0,71,6,5,0.29411764705882354,0.3125
t1,심우준,2020,2,0,0,0,1,0,0,2,2,0,12,3,43,14,5,0.23076923076923078,0.16666666666666666
t2,심우준,2020,6,1,0,0,0,1,0,1,4,1,19,3,71,7,5,0.38095238095238093,0.42105263157894735
t3,심우준,2020,3,3,0,0,0,2,0,0,3,1,13,1,82,5,5,0.5,0.6923076923076923
t4,심우준,2020,6,0,0,0,0,0,0,0,0,0,15,2,72,5,5,0.4,0.4
t5,심우준,2020,7,1,0,0,0,0,0,0,2,0,21,5,87,5,5,0.38095238095238093,0.42857142857142855
t6,심우준,2020,1,0,0,0,0,0,0,1,2,0,14,0,49,3,5,0.07142857142857142,0.07142857142857142
t7,심우준,2020,2,0,0,0,0,4,0,0,3,2,13,0,90,5,5,0.3157894736842105,0.15384615384615385
t8,심우준,2020,6,1,0,0,0,0,0,0,6,0,21,1,76,5,5,0.3333333333333333,0.38095238095238093
t9,심우준,2020,6,2,0,0,0,2,0,0,3,2,14,2,93,5,5,0.5555555555555556,0.7142857142857143
t10,심우준,2020,0,0,0,0,0,0,0,0,8,1,18,0,67,5,5,0.0,0.0
t11,심우준,2020,4,1,0,0,0,2,0,0,0,0,13,3,76,4,5,0.4666666666666667,0.46153846153846156
t12,심우준,2020,2,0,0,0,1,3,0,0,3,0,13,0,69,4,5,0.35294117647058826,0.15384615384615385
t13,심우준,2020,2,0,0,0,0,3,0,0,4,1,14,0,65,5,5,0.2777777777777778,0.14285714285714285
t14,심우준,2020,3,0,1,0,0,1,0,0,2,0,14,1,79,5,5,0.3333333333333333,0.42857142857142855
t15,심우준,2020,4,1,0,0,0,1,0,2,5,0,16,1,75,7,5,0.35294117647058826,0.375
t16,심우준,2020,5,1,0,1,0,1,0,0,1,1,16,2,62,6,5,0.4444444444444444,0.6875
t17,심우준,2020,2,0,0,1,0,0,0,0,0,0,10,0,36,7,5,0.3,0.6
t18,심우준,2020,1,0,0,0,0,0,0,0,4,0,17,0,63,4,5,0.058823529411764705,0.058823529411764705
t19,심우준,2020,4,0,1,0,0,1,0,0,6,0,19,0,91,4,5,0.3,0.3684210526315789
t20,심우준,2020,5,1,0,0,0,1,0,1,4,1,17,3,85,4,5,0.3684210526315789,0.4117647058823529
t21,심우준,2020,1,0,0,0,0,1,0,1,4,2,16,1,64,5,5,0.10526315789473684,0.0625
t22,심우준,2020,5,1,0,1,0,1,0,0,4,1,17,1,71,6,5,0.42105263157894735,0.6470588235294118
t23,심우준,2020,2,0,0,0,0,4,0,1,3,1,10,1,68,5,5,0.4,0.2
t24,심우준,2020,0,0,0,0,1,0,0,0,5,0,15,0,64,6,5,0.0625,0.0
